,Title,Summary,Location,Company,Salary
1221,IT Graduate/Data Engineer/Analyst (SQL/QlikView),Present information using data visualization techniques (such as QlikView).This is an exciting opportunity for a highly analytical person with a knack for…,"Cape Town, Western Cape",Fourier Recruitment,R180 000 - R240 000 a year
1222,Data Analyst Intern,"This individual has strong skills in data analysis/programming.As an intern you will support the investment analysis team as well as compile, analyse and…","Cape Town, Western Cape",Trusted Interns,R6 000 - R8 000 a month
1223,Data Engineer,"The Data Engineer will support the software developers, data analyst and data scientists on data initiative and will ensure optimal data delivery architecture…","Montague Gardens, Western Cape",MindMatch Consulting,R23 000 - R27 000 a month
1224,Research Analyst Internship,"Are you a sharp, enthusiastic individual with data analysis and market research skills?Salary: R 6000 – R 8000.Job Type: Fixed Term contract.","Cape Town, Western Cape",FETOLA,R6 000 - R8 000 a month
1225,Data Analyst (PG 9),"Acquire data from various data sources and combine & transform data into interpretable datasets, reports or dashboards.","Bellville, Western Cape",SPF: Actuarial,
1226,HR Data & Systems Analyst,"Ensuring improvement in data quality & completeness.Develop, test, implement and maintain the HR SAP system and ensure data integrity through supporting the…","Cape Town, Western Cape",Engen Limited,
1227,Junior Marketing Analyst,Analyse data and business processes strategically.Self-motivated driver of performance who is passionate about data and analysis Benefits.,"Cape Town, Western Cape",HomeChoice,
1228,Analyst,Provide input to assist in updating relevant data bases to support/enhance data analysis and improve data mining.,"Cape Town, Western Cape 8001",Financial Intelligence Centre (FIC),
1229,Data Analyst,Analyses data to tell plausible story.Proactively analyses data to discover ways to add business value.Provides specifications for data pipeline requirements…,"Cape Town, Western Cape",The Globevest Group,R20 000 - R40 000 a month
1230,2020 Graduate Program - Analyst - Portfolio Valuations,"With expertise across the world’s largest industries we leverage technology and data science, to provide the insights, software and data to help our customers…","Claremont, Western Cape 7708",IHS Markit,
1231,IT Graduate/Data Engineer/Analyst (SQL/QlikView),Present information using data visualization techniques (such as QlikView).This is an exciting opportunity for a highly analytical person with a knack for…,"Cape Town, Western Cape",Fourier Recruitment,R180 000 - R240 000 a year
1232,Data Analyst Intern,"This individual has strong skills in data analysis/programming.As an intern you will support the investment analysis team as well as compile, analyse and…","Cape Town, Western Cape",Trusted Interns,R6 000 - R8 000 a month
1233,Data Engineer,"The Data Engineer will support the software developers, data analyst and data scientists on data initiative and will ensure optimal data delivery architecture…","Montague Gardens, Western Cape",MindMatch Consulting,R23 000 - R27 000 a month
1234,Research Analyst Internship,"Are you a sharp, enthusiastic individual with data analysis and market research skills?Salary: R 6000 – R 8000.Job Type: Fixed Term contract.","Cape Town, Western Cape",FETOLA,R6 000 - R8 000 a month
1235,Data Analyst (PG 9),"Acquire data from various data sources and combine & transform data into interpretable datasets, reports or dashboards.","Bellville, Western Cape",SPF: Actuarial,
1236,HR Data & Systems Analyst,"Ensuring improvement in data quality & completeness.Develop, test, implement and maintain the HR SAP system and ensure data integrity through supporting the…","Cape Town, Western Cape",Engen Limited,
1237,Junior Marketing Analyst,Analyse data and business processes strategically.Self-motivated driver of performance who is passionate about data and analysis Benefits.,"Cape Town, Western Cape",HomeChoice,
1238,Analyst,Provide input to assist in updating relevant data bases to support/enhance data analysis and improve data mining.,"Cape Town, Western Cape 8001",Financial Intelligence Centre (FIC),
1239,Data Analyst,Analyses data to tell plausible story.Proactively analyses data to discover ways to add business value.Provides specifications for data pipeline requirements…,"Cape Town, Western Cape",The Globevest Group,R20 000 - R40 000 a month
1240,2020 Graduate Program - Analyst - Portfolio Valuations,"With expertise across the world’s largest industries we leverage technology and data science, to provide the insights, software and data to help our customers…","Claremont, Western Cape 7708",IHS Markit,
1241,IT Graduate/Data Engineer/Analyst (SQL/QlikView),Present information using data visualization techniques (such as QlikView).This is an exciting opportunity for a highly analytical person with a knack for…,"Cape Town, Western Cape",Fourier Recruitment,R180 000 - R240 000 a year
1242,Data Analyst Intern,"This individual has strong skills in data analysis/programming.As an intern you will support the investment analysis team as well as compile, analyse and…","Cape Town, Western Cape",Trusted Interns,R6 000 - R8 000 a month
1243,Data Engineer,"The Data Engineer will support the software developers, data analyst and data scientists on data initiative and will ensure optimal data delivery architecture…","Montague Gardens, Western Cape",MindMatch Consulting,R23 000 - R27 000 a month
1244,Research Analyst Internship,"Are you a sharp, enthusiastic individual with data analysis and market research skills?Salary: R 6000 – R 8000.Job Type: Fixed Term contract.","Cape Town, Western Cape",FETOLA,R6 000 - R8 000 a month
1245,Data Analyst (PG 9),"Acquire data from various data sources and combine & transform data into interpretable datasets, reports or dashboards.","Bellville, Western Cape",SPF: Actuarial,
1246,HR Data & Systems Analyst,"Ensuring improvement in data quality & completeness.Develop, test, implement and maintain the HR SAP system and ensure data integrity through supporting the…","Cape Town, Western Cape",Engen Limited,
1247,Junior Marketing Analyst,Analyse data and business processes strategically.Self-motivated driver of performance who is passionate about data and analysis Benefits.,"Cape Town, Western Cape",HomeChoice,
1248,Analyst,Provide input to assist in updating relevant data bases to support/enhance data analysis and improve data mining.,"Cape Town, Western Cape 8001",Financial Intelligence Centre (FIC),
1249,Data Analyst,Analyses data to tell plausible story.Proactively analyses data to discover ways to add business value.Provides specifications for data pipeline requirements…,"Cape Town, Western Cape",The Globevest Group,R20 000 - R40 000 a month
1250,2020 Graduate Program - Analyst - Portfolio Valuations,"With expertise across the world’s largest industries we leverage technology and data science, to provide the insights, software and data to help our customers…","Claremont, Western Cape 7708",IHS Markit,
1251,IT Graduate/Data Engineer/Analyst (SQL/QlikView),Present information using data visualization techniques (such as QlikView).This is an exciting opportunity for a highly analytical person with a knack for…,"Cape Town, Western Cape",Fourier Recruitment,R180 000 - R240 000 a year
1252,Data Analyst Intern,"This individual has strong skills in data analysis/programming.As an intern you will support the investment analysis team as well as compile, analyse and…","Cape Town, Western Cape",Trusted Interns,R6 000 - R8 000 a month
1253,Data Engineer,"The Data Engineer will support the software developers, data analyst and data scientists on data initiative and will ensure optimal data delivery architecture…","Montague Gardens, Western Cape",MindMatch Consulting,R23 000 - R27 000 a month
1254,Research Analyst Internship,"Are you a sharp, enthusiastic individual with data analysis and market research skills?Salary: R 6000 – R 8000.Job Type: Fixed Term contract.","Cape Town, Western Cape",FETOLA,R6 000 - R8 000 a month
1255,Data Analyst (PG 9),"Acquire data from various data sources and combine & transform data into interpretable datasets, reports or dashboards.","Bellville, Western Cape",SPF: Actuarial,
1256,HR Data & Systems Analyst,"Ensuring improvement in data quality & completeness.Develop, test, implement and maintain the HR SAP system and ensure data integrity through supporting the…","Cape Town, Western Cape",Engen Limited,
1257,Junior Marketing Analyst,Analyse data and business processes strategically.Self-motivated driver of performance who is passionate about data and analysis Benefits.,"Cape Town, Western Cape",HomeChoice,
1258,Analyst,Provide input to assist in updating relevant data bases to support/enhance data analysis and improve data mining.,"Cape Town, Western Cape 8001",Financial Intelligence Centre (FIC),
1259,Data Analyst,Analyses data to tell plausible story.Proactively analyses data to discover ways to add business value.Provides specifications for data pipeline requirements…,"Cape Town, Western Cape",The Globevest Group,R20 000 - R40 000 a month
1260,2020 Graduate Program - Analyst - Portfolio Valuations,"With expertise across the world’s largest industries we leverage technology and data science, to provide the insights, software and data to help our customers…","Claremont, Western Cape 7708",IHS Markit,
1261,IT Graduate/Data Engineer/Analyst (SQL/QlikView),Present information using data visualization techniques (such as QlikView).This is an exciting opportunity for a highly analytical person with a knack for…,"Cape Town, Western Cape",Fourier Recruitment,R180 000 - R240 000 a year
1262,Data Analyst Intern,"This individual has strong skills in data analysis/programming.As an intern you will support the investment analysis team as well as compile, analyse and…","Cape Town, Western Cape",Trusted Interns,R6 000 - R8 000 a month
1263,Data Engineer,"The Data Engineer will support the software developers, data analyst and data scientists on data initiative and will ensure optimal data delivery architecture…","Montague Gardens, Western Cape",MindMatch Consulting,R23 000 - R27 000 a month
1264,Research Analyst Internship,"Are you a sharp, enthusiastic individual with data analysis and market research skills?Salary: R 6000 – R 8000.Job Type: Fixed Term contract.","Cape Town, Western Cape",FETOLA,R6 000 - R8 000 a month
1265,Data Analyst (PG 9),"Acquire data from various data sources and combine & transform data into interpretable datasets, reports or dashboards.","Bellville, Western Cape",SPF: Actuarial,
1266,HR Data & Systems Analyst,"Ensuring improvement in data quality & completeness.Develop, test, implement and maintain the HR SAP system and ensure data integrity through supporting the…","Cape Town, Western Cape",Engen Limited,
1267,Junior Marketing Analyst,Analyse data and business processes strategically.Self-motivated driver of performance who is passionate about data and analysis Benefits.,"Cape Town, Western Cape",HomeChoice,
1268,Analyst,Provide input to assist in updating relevant data bases to support/enhance data analysis and improve data mining.,"Cape Town, Western Cape 8001",Financial Intelligence Centre (FIC),
1269,Data Analyst,Analyses data to tell plausible story.Proactively analyses data to discover ways to add business value.Provides specifications for data pipeline requirements…,"Cape Town, Western Cape",The Globevest Group,R20 000 - R40 000 a month
1270,2020 Graduate Program - Analyst - Portfolio Valuations,"With expertise across the world’s largest industries we leverage technology and data science, to provide the insights, software and data to help our customers…","Claremont, Western Cape 7708",IHS Markit,
1271,IT Graduate/Data Engineer/Analyst (SQL/QlikView),Present information using data visualization techniques (such as QlikView).This is an exciting opportunity for a highly analytical person with a knack for…,"Cape Town, Western Cape",Fourier Recruitment,R180 000 - R240 000 a year
1272,Data Analyst Intern,"This individual has strong skills in data analysis/programming.As an intern you will support the investment analysis team as well as compile, analyse and…","Cape Town, Western Cape",Trusted Interns,R6 000 - R8 000 a month
1273,Data Engineer,"The Data Engineer will support the software developers, data analyst and data scientists on data initiative and will ensure optimal data delivery architecture…","Montague Gardens, Western Cape",MindMatch Consulting,R23 000 - R27 000 a month
1274,Research Analyst Internship,"Are you a sharp, enthusiastic individual with data analysis and market research skills?Salary: R 6000 – R 8000.Job Type: Fixed Term contract.","Cape Town, Western Cape",FETOLA,R6 000 - R8 000 a month
1275,Data Analyst (PG 9),"Acquire data from various data sources and combine & transform data into interpretable datasets, reports or dashboards.","Bellville, Western Cape",SPF: Actuarial,
1276,HR Data & Systems Analyst,"Ensuring improvement in data quality & completeness.Develop, test, implement and maintain the HR SAP system and ensure data integrity through supporting the…","Cape Town, Western Cape",Engen Limited,
1277,Junior Marketing Analyst,Analyse data and business processes strategically.Self-motivated driver of performance who is passionate about data and analysis Benefits.,"Cape Town, Western Cape",HomeChoice,
1278,Analyst,Provide input to assist in updating relevant data bases to support/enhance data analysis and improve data mining.,"Cape Town, Western Cape 8001",Financial Intelligence Centre (FIC),
1279,Data Analyst,Analyses data to tell plausible story.Proactively analyses data to discover ways to add business value.Provides specifications for data pipeline requirements…,"Cape Town, Western Cape",The Globevest Group,R20 000 - R40 000 a month
1280,2020 Graduate Program - Analyst - Portfolio Valuations,"With expertise across the world’s largest industries we leverage technology and data science, to provide the insights, software and data to help our customers…","Claremont, Western Cape 7708",IHS Markit,
1281,IT Graduate/Data Engineer/Analyst (SQL/QlikView),Present information using data visualization techniques (such as QlikView).This is an exciting opportunity for a highly analytical person with a knack for…,"Cape Town, Western Cape",Fourier Recruitment,R180 000 - R240 000 a year
1282,Data Analyst Intern,"This individual has strong skills in data analysis/programming.As an intern you will support the investment analysis team as well as compile, analyse and…","Cape Town, Western Cape",Trusted Interns,R6 000 - R8 000 a month
1283,Data Engineer,"The Data Engineer will support the software developers, data analyst and data scientists on data initiative and will ensure optimal data delivery architecture…","Montague Gardens, Western Cape",MindMatch Consulting,R23 000 - R27 000 a month
1284,Research Analyst Internship,"Are you a sharp, enthusiastic individual with data analysis and market research skills?Salary: R 6000 – R 8000.Job Type: Fixed Term contract.","Cape Town, Western Cape",FETOLA,R6 000 - R8 000 a month
1285,Data Analyst (PG 9),"Acquire data from various data sources and combine & transform data into interpretable datasets, reports or dashboards.","Bellville, Western Cape",SPF: Actuarial,
1286,HR Data & Systems Analyst,"Ensuring improvement in data quality & completeness.Develop, test, implement and maintain the HR SAP system and ensure data integrity through supporting the…","Cape Town, Western Cape",Engen Limited,
1287,Junior Marketing Analyst,Analyse data and business processes strategically.Self-motivated driver of performance who is passionate about data and analysis Benefits.,"Cape Town, Western Cape",HomeChoice,
1288,Analyst,Provide input to assist in updating relevant data bases to support/enhance data analysis and improve data mining.,"Cape Town, Western Cape 8001",Financial Intelligence Centre (FIC),
1289,Data Analyst,Analyses data to tell plausible story.Proactively analyses data to discover ways to add business value.Provides specifications for data pipeline requirements…,"Cape Town, Western Cape",The Globevest Group,R20 000 - R40 000 a month
1290,2020 Graduate Program - Analyst - Portfolio Valuations,"With expertise across the world’s largest industries we leverage technology and data science, to provide the insights, software and data to help our customers…","Claremont, Western Cape 7708",IHS Markit,
1291,IT Graduate/Data Engineer/Analyst (SQL/QlikView),Present information using data visualization techniques (such as QlikView).This is an exciting opportunity for a highly analytical person with a knack for…,"Cape Town, Western Cape",Fourier Recruitment,R180 000 - R240 000 a year
1292,Data Analyst Intern,"This individual has strong skills in data analysis/programming.As an intern you will support the investment analysis team as well as compile, analyse and…","Cape Town, Western Cape",Trusted Interns,R6 000 - R8 000 a month
1293,Data Engineer,"The Data Engineer will support the software developers, data analyst and data scientists on data initiative and will ensure optimal data delivery architecture…","Montague Gardens, Western Cape",MindMatch Consulting,R23 000 - R27 000 a month
1294,Research Analyst Internship,"Are you a sharp, enthusiastic individual with data analysis and market research skills?Salary: R 6000 – R 8000.Job Type: Fixed Term contract.","Cape Town, Western Cape",FETOLA,R6 000 - R8 000 a month
1295,Data Analyst (PG 9),"Acquire data from various data sources and combine & transform data into interpretable datasets, reports or dashboards.","Bellville, Western Cape",SPF: Actuarial,
1296,HR Data & Systems Analyst,"Ensuring improvement in data quality & completeness.Develop, test, implement and maintain the HR SAP system and ensure data integrity through supporting the…","Cape Town, Western Cape",Engen Limited,
1297,Junior Marketing Analyst,Analyse data and business processes strategically.Self-motivated driver of performance who is passionate about data and analysis Benefits.,"Cape Town, Western Cape",HomeChoice,
1298,Analyst,Provide input to assist in updating relevant data bases to support/enhance data analysis and improve data mining.,"Cape Town, Western Cape 8001",Financial Intelligence Centre (FIC),
1299,Data Analyst,Analyses data to tell plausible story.Proactively analyses data to discover ways to add business value.Provides specifications for data pipeline requirements…,"Cape Town, Western Cape",The Globevest Group,R20 000 - R40 000 a month
1300,2020 Graduate Program - Analyst - Portfolio Valuations,"With expertise across the world’s largest industries we leverage technology and data science, to provide the insights, software and data to help our customers…","Claremont, Western Cape 7708",IHS Markit,
1301,IT Graduate/Data Engineer/Analyst (SQL/QlikView),Present information using data visualization techniques (such as QlikView).This is an exciting opportunity for a highly analytical person with a knack for…,"Cape Town, Western Cape",Fourier Recruitment,R180 000 - R240 000 a year
1302,Data Analyst Intern,"This individual has strong skills in data analysis/programming.As an intern you will support the investment analysis team as well as compile, analyse and…","Cape Town, Western Cape",Trusted Interns,R6 000 - R8 000 a month
1303,Data Engineer,"The Data Engineer will support the software developers, data analyst and data scientists on data initiative and will ensure optimal data delivery architecture…","Montague Gardens, Western Cape",MindMatch Consulting,R23 000 - R27 000 a month
1304,Research Analyst Internship,"Are you a sharp, enthusiastic individual with data analysis and market research skills?Salary: R 6000 – R 8000.Job Type: Fixed Term contract.","Cape Town, Western Cape",FETOLA,R6 000 - R8 000 a month
1305,Data Analyst (PG 9),"Acquire data from various data sources and combine & transform data into interpretable datasets, reports or dashboards.","Bellville, Western Cape",SPF: Actuarial,
1306,HR Data & Systems Analyst,"Ensuring improvement in data quality & completeness.Develop, test, implement and maintain the HR SAP system and ensure data integrity through supporting the…","Cape Town, Western Cape",Engen Limited,
1307,Junior Marketing Analyst,Analyse data and business processes strategically.Self-motivated driver of performance who is passionate about data and analysis Benefits.,"Cape Town, Western Cape",HomeChoice,
1308,Analyst,Provide input to assist in updating relevant data bases to support/enhance data analysis and improve data mining.,"Cape Town, Western Cape 8001",Financial Intelligence Centre (FIC),
1309,Data Analyst,Analyses data to tell plausible story.Proactively analyses data to discover ways to add business value.Provides specifications for data pipeline requirements…,"Cape Town, Western Cape",The Globevest Group,R20 000 - R40 000 a month
1310,2020 Graduate Program - Analyst - Portfolio Valuations,"With expertise across the world’s largest industries we leverage technology and data science, to provide the insights, software and data to help our customers…","Claremont, Western Cape 7708",IHS Markit,
1311,IT Graduate/Data Engineer/Analyst (SQL/QlikView),Present information using data visualization techniques (such as QlikView).This is an exciting opportunity for a highly analytical person with a knack for…,"Cape Town, Western Cape",Fourier Recruitment,R180 000 - R240 000 a year
1312,Data Analyst Intern,"This individual has strong skills in data analysis/programming.As an intern you will support the investment analysis team as well as compile, analyse and…","Cape Town, Western Cape",Trusted Interns,R6 000 - R8 000 a month
1313,Data Engineer,"The Data Engineer will support the software developers, data analyst and data scientists on data initiative and will ensure optimal data delivery architecture…","Montague Gardens, Western Cape",MindMatch Consulting,R23 000 - R27 000 a month
1314,Research Analyst Internship,"Are you a sharp, enthusiastic individual with data analysis and market research skills?Salary: R 6000 – R 8000.Job Type: Fixed Term contract.","Cape Town, Western Cape",FETOLA,R6 000 - R8 000 a month
1315,Data Analyst (PG 9),"Acquire data from various data sources and combine & transform data into interpretable datasets, reports or dashboards.","Bellville, Western Cape",SPF: Actuarial,
1316,HR Data & Systems Analyst,"Ensuring improvement in data quality & completeness.Develop, test, implement and maintain the HR SAP system and ensure data integrity through supporting the…","Cape Town, Western Cape",Engen Limited,
1317,Junior Marketing Analyst,Analyse data and business processes strategically.Self-motivated driver of performance who is passionate about data and analysis Benefits.,"Cape Town, Western Cape",HomeChoice,
1318,Analyst,Provide input to assist in updating relevant data bases to support/enhance data analysis and improve data mining.,"Cape Town, Western Cape 8001",Financial Intelligence Centre (FIC),
1319,Data Analyst,Analyses data to tell plausible story.Proactively analyses data to discover ways to add business value.Provides specifications for data pipeline requirements…,"Cape Town, Western Cape",The Globevest Group,R20 000 - R40 000 a month
1320,2020 Graduate Program - Analyst - Portfolio Valuations,"With expertise across the world’s largest industries we leverage technology and data science, to provide the insights, software and data to help our customers…","Claremont, Western Cape 7708",IHS Markit,
1321,IT Graduate/Data Engineer/Analyst (SQL/QlikView),Present information using data visualization techniques (such as QlikView).This is an exciting opportunity for a highly analytical person with a knack for…,"Cape Town, Western Cape",Fourier Recruitment,R180 000 - R240 000 a year
1322,Data Analyst Intern,"This individual has strong skills in data analysis/programming.As an intern you will support the investment analysis team as well as compile, analyse and…","Cape Town, Western Cape",Trusted Interns,R6 000 - R8 000 a month
1323,Data Engineer,"The Data Engineer will support the software developers, data analyst and data scientists on data initiative and will ensure optimal data delivery architecture…","Montague Gardens, Western Cape",MindMatch Consulting,R23 000 - R27 000 a month
1324,Research Analyst Internship,"Are you a sharp, enthusiastic individual with data analysis and market research skills?Salary: R 6000 – R 8000.Job Type: Fixed Term contract.","Cape Town, Western Cape",FETOLA,R6 000 - R8 000 a month
1325,Data Analyst (PG 9),"Acquire data from various data sources and combine & transform data into interpretable datasets, reports or dashboards.","Bellville, Western Cape",SPF: Actuarial,
1326,HR Data & Systems Analyst,"Ensuring improvement in data quality & completeness.Develop, test, implement and maintain the HR SAP system and ensure data integrity through supporting the…","Cape Town, Western Cape",Engen Limited,
1327,Junior Marketing Analyst,Analyse data and business processes strategically.Self-motivated driver of performance who is passionate about data and analysis Benefits.,"Cape Town, Western Cape",HomeChoice,
1328,Analyst,Provide input to assist in updating relevant data bases to support/enhance data analysis and improve data mining.,"Cape Town, Western Cape 8001",Financial Intelligence Centre (FIC),
1329,Data Analyst,Analyses data to tell plausible story.Proactively analyses data to discover ways to add business value.Provides specifications for data pipeline requirements…,"Cape Town, Western Cape",The Globevest Group,R20 000 - R40 000 a month
1330,2020 Graduate Program - Analyst - Portfolio Valuations,"With expertise across the world’s largest industries we leverage technology and data science, to provide the insights, software and data to help our customers…","Claremont, Western Cape 7708",IHS Markit,
1331,IT Graduate/Data Engineer/Analyst (SQL/QlikView),Present information using data visualization techniques (such as QlikView).This is an exciting opportunity for a highly analytical person with a knack for…,"Cape Town, Western Cape",Fourier Recruitment,
1332,Data Analyst Intern,"This individual has strong skills in data analysis/programming.As an intern you will support the investment analysis team as well as compile, analyse and…","Cape Town, Western Cape",Trusted Interns,
1333,Data Engineer,"The Data Engineer will support the software developers, data analyst and data scientists on data initiative and will ensure optimal data delivery architecture…","Montague Gardens, Western Cape",MindMatch Consulting,
1334,Research Analyst Internship,"Are you a sharp, enthusiastic individual with data analysis and market research skills?Salary: R 6000 – R 8000.Job Type: Fixed Term contract.","Cape Town, Western Cape",FETOLA,
1335,Data Analyst (PG 9),"Acquire data from various data sources and combine & transform data into interpretable datasets, reports or dashboards.","Bellville, Western Cape",SPF: Actuarial,
1336,HR Data & Systems Analyst,"Ensuring improvement in data quality & completeness.Develop, test, implement and maintain the HR SAP system and ensure data integrity through supporting the…","Cape Town, Western Cape",Engen Limited,
1337,Junior Marketing Analyst,Analyse data and business processes strategically.Self-motivated driver of performance who is passionate about data and analysis Benefits.,"Cape Town, Western Cape",HomeChoice,
1338,Analyst,Provide input to assist in updating relevant data bases to support/enhance data analysis and improve data mining.,"Cape Town, Western Cape 8001",Financial Intelligence Centre (FIC),
1339,Data Analyst,Analyses data to tell plausible story.Proactively analyses data to discover ways to add business value.Provides specifications for data pipeline requirements…,"Cape Town, Western Cape",The Globevest Group,
1340,2020 Graduate Program - Analyst - Portfolio Valuations,"With expertise across the world’s largest industries we leverage technology and data science, to provide the insights, software and data to help our customers…","Claremont, Western Cape 7708",IHS Markit,
1341,IT Graduate/Data Engineer/Analyst (SQL/QlikView),Present information using data visualization techniques (such as QlikView).This is an exciting opportunity for a highly analytical person with a knack for…,"Cape Town, Western Cape",Fourier Recruitment,R180 000 - R240 000 a year
1342,Data Analyst Intern,"This individual has strong skills in data analysis/programming.As an intern you will support the investment analysis team as well as compile, analyse and…","Cape Town, Western Cape",Trusted Interns,R6 000 - R8 000 a month
1343,Data Engineer,"The Data Engineer will support the software developers, data analyst and data scientists on data initiative and will ensure optimal data delivery architecture…","Montague Gardens, Western Cape",MindMatch Consulting,R23 000 - R27 000 a month
1344,Research Analyst Internship,"Are you a sharp, enthusiastic individual with data analysis and market research skills?Salary: R 6000 – R 8000.Job Type: Fixed Term contract.","Cape Town, Western Cape",FETOLA,R6 000 - R8 000 a month
1345,Data Analyst (PG 9),"Acquire data from various data sources and combine & transform data into interpretable datasets, reports or dashboards.","Bellville, Western Cape",SPF: Actuarial,
1346,HR Data & Systems Analyst,"Ensuring improvement in data quality & completeness.Develop, test, implement and maintain the HR SAP system and ensure data integrity through supporting the…","Cape Town, Western Cape",Engen Limited,
1347,Junior Marketing Analyst,Analyse data and business processes strategically.Self-motivated driver of performance who is passionate about data and analysis Benefits.,"Cape Town, Western Cape",HomeChoice,
1348,Analyst,Provide input to assist in updating relevant data bases to support/enhance data analysis and improve data mining.,"Cape Town, Western Cape 8001",Financial Intelligence Centre (FIC),
1349,Data Analyst,Analyses data to tell plausible story.Proactively analyses data to discover ways to add business value.Provides specifications for data pipeline requirements…,"Cape Town, Western Cape",The Globevest Group,R20 000 - R40 000 a month
1350,2020 Graduate Program - Analyst - Portfolio Valuations,"With expertise across the world’s largest industries we leverage technology and data science, to provide the insights, software and data to help our customers…","Claremont, Western Cape 7708",IHS Markit,
1351,IT Graduate/Data Engineer/Analyst (SQL/QlikView),Present information using data visualization techniques (such as QlikView).This is an exciting opportunity for a highly analytical person with a knack for…,"Cape Town, Western Cape",Fourier Recruitment,R180 000 - R240 000 a year
1352,Data Analyst Intern,"This individual has strong skills in data analysis/programming.As an intern you will support the investment analysis team as well as compile, analyse and…","Cape Town, Western Cape",Trusted Interns,R6 000 - R8 000 a month
1353,Data Engineer,"The Data Engineer will support the software developers, data analyst and data scientists on data initiative and will ensure optimal data delivery architecture…","Montague Gardens, Western Cape",MindMatch Consulting,R23 000 - R27 000 a month
1354,Research Analyst Internship,"Are you a sharp, enthusiastic individual with data analysis and market research skills?Salary: R 6000 – R 8000.Job Type: Fixed Term contract.","Cape Town, Western Cape",FETOLA,R6 000 - R8 000 a month
1355,Data Analyst (PG 9),"Acquire data from various data sources and combine & transform data into interpretable datasets, reports or dashboards.","Bellville, Western Cape",SPF: Actuarial,
1356,HR Data & Systems Analyst,"Ensuring improvement in data quality & completeness.Develop, test, implement and maintain the HR SAP system and ensure data integrity through supporting the…","Cape Town, Western Cape",Engen Limited,
1357,Junior Marketing Analyst,Analyse data and business processes strategically.Self-motivated driver of performance who is passionate about data and analysis Benefits.,"Cape Town, Western Cape",HomeChoice,
1358,Analyst,Provide input to assist in updating relevant data bases to support/enhance data analysis and improve data mining.,"Cape Town, Western Cape 8001",Financial Intelligence Centre (FIC),
1359,Data Analyst,Analyses data to tell plausible story.Proactively analyses data to discover ways to add business value.Provides specifications for data pipeline requirements…,"Cape Town, Western Cape",The Globevest Group,R20 000 - R40 000 a month
1360,2020 Graduate Program - Analyst - Portfolio Valuations,"With expertise across the world’s largest industries we leverage technology and data science, to provide the insights, software and data to help our customers…","Claremont, Western Cape 7708",IHS Markit,
1361,IT Graduate/Data Engineer/Analyst (SQL/QlikView),Present information using data visualization techniques (such as QlikView).This is an exciting opportunity for a highly analytical person with a knack for…,"Cape Town, Western Cape",Fourier Recruitment,R180 000 - R240 000 a year
1362,Data Analyst Intern,"This individual has strong skills in data analysis/programming.As an intern you will support the investment analysis team as well as compile, analyse and…","Cape Town, Western Cape",Trusted Interns,R6 000 - R8 000 a month
1363,Data Engineer,"The Data Engineer will support the software developers, data analyst and data scientists on data initiative and will ensure optimal data delivery architecture…","Montague Gardens, Western Cape",MindMatch Consulting,R23 000 - R27 000 a month
1364,Research Analyst Internship,"Are you a sharp, enthusiastic individual with data analysis and market research skills?Salary: R 6000 – R 8000.Job Type: Fixed Term contract.","Cape Town, Western Cape",FETOLA,R6 000 - R8 000 a month
1365,Data Analyst (PG 9),"Acquire data from various data sources and combine & transform data into interpretable datasets, reports or dashboards.","Bellville, Western Cape",SPF: Actuarial,
1366,HR Data & Systems Analyst,"Ensuring improvement in data quality & completeness.Develop, test, implement and maintain the HR SAP system and ensure data integrity through supporting the…","Cape Town, Western Cape",Engen Limited,
1367,Junior Marketing Analyst,Analyse data and business processes strategically.Self-motivated driver of performance who is passionate about data and analysis Benefits.,"Cape Town, Western Cape",HomeChoice,
1368,Analyst,Provide input to assist in updating relevant data bases to support/enhance data analysis and improve data mining.,"Cape Town, Western Cape 8001",Financial Intelligence Centre (FIC),
1369,Data Analyst,Analyses data to tell plausible story.Proactively analyses data to discover ways to add business value.Provides specifications for data pipeline requirements…,"Cape Town, Western Cape",The Globevest Group,R20 000 - R40 000 a month
1370,2020 Graduate Program - Analyst - Portfolio Valuations,"With expertise across the world’s largest industries we leverage technology and data science, to provide the insights, software and data to help our customers…","Claremont, Western Cape 7708",IHS Markit,
1371,IT Graduate/Data Engineer/Analyst (SQL/QlikView),Present information using data visualization techniques (such as QlikView).This is an exciting opportunity for a highly analytical person with a knack for…,"Cape Town, Western Cape",Fourier Recruitment,R180 000 - R240 000 a year
1372,Data Analyst Intern,"This individual has strong skills in data analysis/programming.As an intern you will support the investment analysis team as well as compile, analyse and…","Cape Town, Western Cape",Trusted Interns,R6 000 - R8 000 a month
1373,Data Engineer,"The Data Engineer will support the software developers, data analyst and data scientists on data initiative and will ensure optimal data delivery architecture…","Montague Gardens, Western Cape",MindMatch Consulting,R23 000 - R27 000 a month
1374,Research Analyst Internship,"Are you a sharp, enthusiastic individual with data analysis and market research skills?Salary: R 6000 – R 8000.Job Type: Fixed Term contract.","Cape Town, Western Cape",FETOLA,R6 000 - R8 000 a month
1375,Data Analyst (PG 9),"Acquire data from various data sources and combine & transform data into interpretable datasets, reports or dashboards.","Bellville, Western Cape",SPF: Actuarial,
1376,HR Data & Systems Analyst,"Ensuring improvement in data quality & completeness.Develop, test, implement and maintain the HR SAP system and ensure data integrity through supporting the…","Cape Town, Western Cape",Engen Limited,
