,Title,Location,Company,Salary
8330,Localisation QA Engineer with Norwegian,Cork,Globe Technical Services Ltd,
8331,Localisation QA Engineer with Slovak,Cork,Globe Technical Services Ltd,
8332,QA Validation Specialist,,Regeneron,
8333,Associate QA Specialist - Batch Release,,Regeneron,
8334,Scientist 1 Microbiology,,Johnson & Johnson Family of Companies,
8335,Process Science Associate - Mfg Support,,Regeneron,
8336,Junior Application Software Developer,,Electricity Exchange,"€30,000 - €40,000 a year"
8337,QA Validation Specialist,,Regeneron,
8338,Assoc Mgr/Mgr QA Validation,,Regeneron,
8339,Business System Analyst/Desktop Support,"Shannon, County Clare",Edwards Lifesciences,
8340,Test Method Engineer I,Galway,Medtronic,
8341,Supplier Quality Engineer LIM (Temporary Fixed Term Contract...,Limerick,Stryker,
8342,Software Development Engineer,Galway,Hewlett Packard Enterprise,
8343,SAP Business Process Analyst,Cork,GlobeTech,
8344,Sample Receipt / Techncial Assistant,Cork,Eurofins Ireland Food Testing,
8345,FINANCIAL ANALYST,Limerick,CareerWise Recruitment,
8346,Technical Director (Site Reliability),Galway,Electronic Arts,
8347,QUALITY TECHNICIAN - OPERATIONS,Galway,TE Connectivity,
8348,Process Specialist,"Dungarvan, County Waterford",GSK,
8349,Associate QA Specialist - Batch Release,,Regeneron,
8350,Financial Instruments Consultant,,Willis Towers Watson,
8351,Scientist 1 Microbiology,,Johnson & Johnson Family of Companies,
8352,Process Science Associate - Mfg Support,,Regeneron,
8353,Junior Application Software Developer,,Electricity Exchange,"€30,000 - €40,000 a year"
8354,Scientist 1 Microbiology,,Johnson & Johnson Family of Companies,
8355,QA Validation Specialist,,Regeneron,
8356,Bat Ecologist,Galway,Gaia Talent,
8357,Resourcing Specialist Dublin JO1261,Cork,Zenith Technologies,
8358,Analytics & Insights Lead,Galway,Alison,
8359,Senior Ecologist,Galway,McCarthy Keville O'Sullivan,
8360,QA Executive Level III,Galway,Mylan,
8361,Researcher –Wearable and Electrode Technologies,Cork,Tyndall National Institute,
8362,Laboratory Instrumentation Analyst,"Athlone, County Westmeath",Thornshaw Scientific Recruitment,
8363,Site Manager (SB),"Port Laoise, County Laois",Oradeo Recruitment Limited,"€65,000 - €70,000 a year"
8364,Process Engineer,Cork,Milestone Solutions,
8365,Process Manager,"Ballyragget, County Kilkenny",Glanbia,
8366,Junior Application Software Developer,,Electricity Exchange,"€30,000 - €40,000 a year"
8367,Associate QA Specialist - Batch Release,,Regeneron,
8368,Financial Instruments Consultant,,Willis Towers Watson,
8369,Environmental Sustainability Data Analyst / Junior SQL Devel...,,Accuvio,"€22,500 - €35,000 a year"
8370,Process Science Associate - Mfg Support,,Regeneron,
8371,Scientist 1 Microbiology,,Johnson & Johnson Family of Companies,
8372,QA Validation Specialist,,Regeneron,
8373,Software Maintenance Representative - UK,Galway,MathWorks,
8374,Tester with fluent Irish (Gaelic),Cork,GlobeTech,
8375,"Director, CylanceGUARD - Managed Detection and Response",Cork,"Cylance, Inc.",
8376,Environmental Health & Safety Officer,Galway,PennEngineering,
8377,Director Quality Control Support,Limerick,Regeneron,
8378,Project Manager,Limerick,AMCS Group,
8379,"Graduate, Cloud Services",Cork,OpenText,
8380,Technical Process Specialist,"Dungarvan, County Waterford",GSK,
8381,PMO-15 - PIADS Centre for Doctoral Training PhD Studentships,Cork,Tyndall National Institute,
8382,Metrologist / Lab Instrumentation Analyst,"Athlone, County Westmeath",Thornshaw Scientific Recruitment,
8383,Junior Application Software Developer,,Electricity Exchange,"€30,000 - €40,000 a year"
8384,Associate QA Specialist - Batch Release,,Regeneron,
8385,Financial Instruments Consultant,,Willis Towers Watson,
8386,Environmental Sustainability Data Analyst / Junior SQL Devel...,,Accuvio,"€22,500 - €35,000 a year"
8387,Process Science Associate - Mfg Support,,Regeneron,
8388,QA Validation Specialist,,Regeneron,
8389,Assoc Mgr/Mgr QA Validation,,Regeneron,
8390,Senior Development Chemist,Tipperary,MSD,
8391,Product Builder Packager (Clean Room),Galway,CareerWise Recruitment,
8392,Warehouse Operator,Clare,CareerWise Recruitment,
8393,Project Engineer,Limerick,CareerWise Recruitment,
8394,Operations Demand Analyst,Cork,Apple,
8395,Architect,Galway,CSG,
8396,Technical Product Owner,Cork,Forcepoint,
8397,ACCOUNTS PAYABLE ADMINISTRATOR,Limerick,CareerWise Recruitment,
8398,Quality Specialist,"Dungarvan, County Waterford",Eurofins Ireland BPT,
8399,IT Systems Engineer,Limerick,AMCS Group,
8400,Junior Application Software Developer,,Electricity Exchange,"€30,000 - €40,000 a year"
8401,Process Science Associate - Mfg Support,,Regeneron,
8402,Scientist 1 Microbiology,,Johnson & Johnson Family of Companies,
8403,Associate QA Specialist - Batch Release,,Regeneron,
8404,Financial Instruments Consultant,,Willis Towers Watson,
8405,Associate QA Specialist - Batch Release,,Regeneron,
8406,QA Validation Specialist,,Regeneron,
8407,Procurement Data Analyst,Cork,Life Science Recruitment,
8408,Localisation QA Engineer with Polish,Cork,Globe Technical Services Ltd,
8409,Document Control Co-ordinator,Limerick,CareerWise Recruitment,
8410,"Research Scientist, Epitaxy Device Modeling",Cork,Facebook,
8411,Buyer/Planner,Limerick,Orion Group,
8412,Solution Architect Business Applications,Clare,Beckman Coulter Diagnostics,
8413,Full Stack Web Developer,Galway,siren,
8414,Software Development Engineer II - Ireland,Cork,Forcepoint,
8415,IS Solution Architect,"Carrigtwohill, County Cork",Stryker,
8416,Retail Supply Planner,Cork,Apple,
8417,Scientist 1 Microbiology,,Johnson & Johnson Family of Companies,
8418,Environmental Sustainability Data Analyst / Junior SQL Devel...,,Accuvio,"€22,500 - €35,000 a year"
8419,Financial Instruments Consultant,,Willis Towers Watson,
8420,Process Science Associate - Mfg Support,,Regeneron,
8421,Junior Application Software Developer,,Electricity Exchange,"€30,000 - €40,000 a year"
8422,QA Validation Specialist,,Regeneron,
8423,Assoc Mgr/Mgr QA Validation,,Regeneron,
8424,Senior Analyst/Architect - CMS IT,Cork,Eli Lilly,
8425,"Associate Director, Technical Services","Athlone, County Westmeath",Jazz Pharmaceuticals,
8426,Senior Quality Engineer- Design Assurance,Limerick,EMEA - BD,
8427,Manufacturing Engineering Supervisor,Cork,ILC Dover,
8428,Financial Consultant,Limerick,Collins McNicholas,
8429,Quality Assurance Executive II (QOO),Galway,Mylan,
8430,Sr Mgr Supply Chain - Materials & Components Network,Limerick,Regeneron,
8431,QA Validation Specialist,Limerick,Regeneron,
8432,QA Engineer with Swedish,Cork,Globe Technical Services Ltd,
8433,QA Engineer with Turkish,Cork,Globe Technical Services Ltd,
8434,Financial Instruments Consultant,,Willis Towers Watson,
8435,Process Science Associate - Mfg Support,,Regeneron,
8436,Associate QA Specialist - Batch Release,,Regeneron,
8437,Junior Application Software Developer,,Electricity Exchange,"€30,000 - €40,000 a year"
8438,Scientist 1 Microbiology,,Johnson & Johnson Family of Companies,
8439,QA Validation Specialist,,Regeneron,
8440,Assoc Mgr/Mgr QA Validation,,Regeneron,
8441,Web Application Security Engineer,Limerick,Kneat,
8442,Ui Developer,Galway,Salessense,
8443,Junior Automation Engineer 1086,Cork,SimoTech,
8444,QLTY & RELIABILITY TECHNICIAN III,Galway,TE Connectivity,
8445,Sr Application Analyst,"Nenagh, County Tipperary","Fiserv, Inc.",
8446,QA Engineer with Danish,Cork,Globe Technical Services Ltd,
8447,"Associate Consultant, Cloud Services",Cork,OpenText,
8448,Senior Quality Engineer (Ops Services),Limerick,Johnson & Johnson Family of Companies,
8449,.NET Technical Lead,Cork,Johnson Controls,
8450,Mechanical Project Engineer- Galway,Galway,GPC,"€65,000 - €75,000 a year"
8451,Financial Instruments Consultant,,Willis Towers Watson,
8452,Process Science Associate - Mfg Support,,Regeneron,
8453,Associate QA Specialist - Batch Release,,Regeneron,
8454,Junior Application Software Developer,,Electricity Exchange,"€30,000 - €40,000 a year"
8455,Scientist 1 Microbiology,,Johnson & Johnson Family of Companies,
8456,QA Validation Specialist,,Regeneron,
8457,Assoc Mgr/Mgr QA Validation,,Regeneron,
8458,Principal Software Engineer,Galway,Genesys,
8459,Senior Data Scientist,Cork,Reperio Human Capital,"€70,000 - €80,000 a year"
8460,QA Validation Specialist - QC,Limerick,Regeneron,
8461,Strategic Sourcing Specialist,Limerick,Life Science Recruitment,
8462,AD IT,Cork,CareerWise Recruitment,
8463,Quality Assurance Engineer,Limerick,HRM Executive Recruitment,
8464,Webex Cloud Calling Technical Leader,Galway,Cisco Systems,
8465,Regional Technical Sales Manager | Connacht / Munster / Lein...,"Athlone, County Westmeath",Oradeo Recruitment Limited,
8466,EH&S Officer,Cork,Collins McNicholas,
8467,Architect Associate,Galway,CSG,
8468,Financial Instruments Consultant,,Willis Towers Watson,
8469,Process Science Associate - Mfg Support,,Regeneron,
8470,Associate QA Specialist - Batch Release,,Regeneron,
8471,Junior Application Software Developer,,Electricity Exchange,"€30,000 - €40,000 a year"
8472,Scientist 1 Microbiology,,Johnson & Johnson Family of Companies,
8473,QA Validation Specialist,,Regeneron,
8474,Assoc Mgr/Mgr QA Validation,,Regeneron,
8475,QA Engineer with English - Canadian Market,Cork,Globe Technical Services Ltd,
8476,QA Engineer with Hindi,Cork,Globe Technical Services Ltd,
8477,Digital ASIC R&D Engineer,Cork,Qualcomm,
8478,Environmental Engineer,Cork,VESI Environmental Ltd,
8479,Supplier Quality Engineer,Cork,Stryker,
8480,Process Maintenance Engineer,Galway,Celestica,
8481,Associate Director Procurement- Specialty Chemical/Solvents...,Tipperary,MSD,
8482,Quality Engineer,Galway,Rent the Runway,
8483,QA Engineer with Dutch or Flemish,Cork,Globe Technical Services Ltd,
8484,IT Systems Technician,Galway,Salessense,
8485,Financial Instruments Consultant,,Willis Towers Watson,
8486,Process Science Associate - Mfg Support,,Regeneron,
8487,Associate QA Specialist - Batch Release,,Regeneron,
8488,Junior Application Software Developer,,Electricity Exchange,"€30,000 - €40,000 a year"
8489,Scientist 1 Microbiology,,Johnson & Johnson Family of Companies,
8490,QA Validation Specialist,,Regeneron,
8491,Investment Manager,Cork,Lightsource Renewable Energy,
8492,Senior Design Assurance Engineer,Galway,Medtronic,
8493,"Director, Material Operations",Cork,BioMarin,
8494,Principal Engineer - Metals,"Carrigtwohill, County Cork",Stryker,
8495,Python/Java Engineer,Galway,Compustaff,
8496,ACCOUNTS RECEIVABLE SPECIALIST,Limerick,CareerWise Recruitment,
8497,Process Owner,Limerick,CareerWise Recruitment,
8498,Senior Developer,"Shannon, County Clare",AP Global Operations,
8499,Sr IT Risk Analyst,Limerick,Regeneron,
8500,SOC Security Analyst II,Cork,Johnson Controls,
8501,Process Science Associate - Mfg Support,,Regeneron,
8502,Junior Application Software Developer,,Electricity Exchange,"€30,000 - €40,000 a year"
8503,Scientist 1 Microbiology,,Johnson & Johnson Family of Companies,
8504,Financial Instruments Consultant,,Willis Towers Watson,
8505,Associate QA Specialist - Batch Release,,Regeneron,
8506,QA Validation Specialist,,Regeneron,
8507,Security Software Support Engineer: ArcSight,Galway,Micro Focus,
8508,Researcher in Energy Harvesting in Industry 4.0,Cork,Tyndall National Institute,
8509,NPI Engineer,Limerick,CareerWise Recruitment,
8510,Test Engineer (Hardware & Software),Cork,Apple,
8511,Compliance Specialist,Limerick,CareerWise Recruitment,
8512,"IT Application Operations Lead, EMEA",Cork,Johnson Controls,
8513,Senior Environmental Engineer,Cork,RPS Group,
8514,Security Database Administrator,Cork,Citco,
8515,Category Buyer,Cork,CareerWise Recruitment,
8516,EHS Officer,Limerick,CareerWise Recruitment,
8517,Process Science Associate - Mfg Support,,Regeneron,
8518,Junior Application Software Developer,,Electricity Exchange,"€30,000 - €40,000 a year"
8519,Scientist 1 Microbiology,,Johnson & Johnson Family of Companies,
8520,Financial Instruments Consultant,,Willis Towers Watson,
8521,Associate QA Specialist - Batch Release,,Regeneron,
8522,Assoc Mgr/Mgr QA Validation,,Regeneron,
8523,Process Science Associate - Mfg Support,,Regeneron,
8524,Support Engineer (French),Limerick,AMCS Group,
8525,Project Manager,Limerick,CareerWise Recruitment,
8526,Senior MDM Developer Architect (REQ-711),Galway,HID Global,
8527,"Consultant, Cloud Services",Cork,OpenText,
8528,Backend Engineer,Galway,Rent the Runway,
8529,"Research Scientist, Advanced Optical Characterisation",Cork,Facebook,
8530,"Senior Software Developer, R&D (AngularJS 6/RxJS/Flus/Redux)",Galway,SOTI Inc.,
8531,Quality Engineer,Limerick,HERO Recruitment,
8532,TPM02665 - Scientific Technical Specialist,Cork,Tandem Project Management Ltd.,
8533,Sr QA Test Engineer,Galway,Tessera,
8534,Junior Application Software Developer,,Electricity Exchange,"€30,000 - €40,000 a year"
8535,Scientist 1 Microbiology,,Johnson & Johnson Family of Companies,
8536,Associate QA Specialist - Batch Release,,Regeneron,
8537,QA Validation Specialist,,Regeneron,
8538,Financial Instruments Consultant,,Willis Towers Watson,
8539,Junior Application Software Developer,,Electricity Exchange,"€30,000 - €40,000 a year"
8540,Process Science Associate - Mfg Support,,Regeneron,
8541,Financial Instruments Consultant,,Willis Towers Watson,
8542,Scientist 1 Microbiology,,Johnson & Johnson Family of Companies,
8543,Senior QC Reviewer,"Athlone, County Westmeath",Thornshaw Scientific Recruitment,
8544,Digital Marketing Executive,Cork,Berkley Recruitment Group,
8545,"Research Scientist, III-N Epitaxy",Cork,Facebook,
8546,Sourcing Manager,Cork,BioMarin,
8547,"Senior Research Scientist, Computer Vision",Cork,United Technologies Research Center,
8548,Mechanical Design Engineer,"Carrigtwohill, County Cork",Stryker,
8549,STAFF CHEMICAL ENGINEER,Galway,TE Connectivity,
8550,Temp - Assoc/Specialist QA Validation - Review,Limerick,Regeneron,
8551,QUALITY ENGINEER - OPERATIONS,Galway,TE Connectivity,
8552,Manufacturing Engineer II (Multiple Roles) Galway,Galway,Boston Scientific Corporation,
8553,Associate QA Specialist - Batch Release,,Regeneron,
8554,QA Validation Specialist,,Regeneron,
8555,Assoc Mgr/Mgr QA Validation,,Regeneron,
8556,Assoc Mgr/Mgr QA Validation,,Regeneron,
8557,Process Science Associate - Mfg Support,,Regeneron,
8558,Junior Application Software Developer,,Electricity Exchange,"€30,000 - €40,000 a year"
8559,Scientist 1 Microbiology,,Johnson & Johnson Family of Companies,
8560,Software Automated Test Engineering,Limerick,HERO Recruitment,
8561,Sr QA Test Engineer,Galway,Xperi,
8562,QC Test Engineer,Limerick,CareerWise Recruitment,
8563,Electronic Engineer,Limerick,CareerWise Recruitment,
8564,Production Planner,Tipperary,CareerWise Recruitment,
8565,"Senior Research Scientist, Machine Learning",Cork,United Technologies Research Center,
8566,QA Engineer with Arabic,Cork,Globe Technical Services Ltd,
8567,Business Intelligence Senior Analyst,Cork,Eli Lilly,
8568,QC Stability Analyst,Cork,Morgan McKinley,
8569,Waste & Sustainability Manager,Tipperary,Morgan McKinley,
8570,Financial Instruments Consultant,,Willis Towers Watson,
8571,Associate QA Specialist - Batch Release,,Regeneron,
8572,QA Validation Specialist,,Regeneron,
8573,QA Validation Specialist,,Regeneron,
8574,Assoc Mgr/Mgr QA Validation,,Regeneron,
8575,Junior Application Software Developer,,Electricity Exchange,"€30,000 - €40,000 a year"
8576,Process Science Associate - Mfg Support,,Regeneron,
8577,"Research Associate (RA): Danish, Finnish, Norwegian, Swedish",Limerick,Glass Lewis Europe Limited,€500 a week
8578,Practice Accountant,Limerick,CareerWise Recruitment,
8579,VENDOR ENGINEER,Galway,TE Connectivity,
8580,HR Client Associate (Multilingual),Cork,CareerWise Recruitment,
8581,EHS Specialist,Cork,CareerWise Recruitment,
8582,Process Engineer,Limerick,CareerWise Recruitment,
8583,Network Software Engineer,Cork,Dell,
8584,Ihalts Autor,Cork,CareerWise Recruitment,
8585,Customer Success Engineer for Universities - MENA,Galway,MathWorks,
8586,Microbiologist II,Cork,Morgan McKinley,
8587,Financial Instruments Consultant,,Willis Towers Watson,
8588,Associate QA Specialist - Batch Release,,Regeneron,
8589,Scientist 1 Microbiology,,Johnson & Johnson Family of Companies,
8590,QA Validation Specialist,,Regeneron,
8591,Assoc Mgr/Mgr QA Validation,,Regeneron,
8592,Junior Application Software Developer,,Electricity Exchange,"€30,000 - €40,000 a year"
8593,Process Science Associate - Mfg Support,,Regeneron,
8594,External Manufacturing Specialist,Limerick,CareerWise Recruitment,
8595,Energy Engineer,Limerick,CareerWise Recruitment,
8596,Assistant Technical Coordinator,Cork,Eurofins Ireland Food Testing,
8597,Automation Engineer,Limerick,CareerWise Recruitment,
8598,Quality Systems Associate,Galway,Collins McNicholas,
8599,Lead Analyst,"Shanbally, County Cork",Eurofins Ireland PSS,
8600,Danish Content Writer,Cork,CareerWise Recruitment,
8601,Dutch Content Writer,Cork,CareerWise Recruitment,
8602,Technical Writer,Limerick,CareerWise Recruitment,
8603,Contact Centre Agent I,Reigate,Darwin Rhodes,
8604,Financial Instruments Consultant,,Willis Towers Watson,
8605,Associate QA Specialist - Batch Release,,Regeneron,
8606,Scientist 1 Microbiology,,Johnson & Johnson Family of Companies,
8607,QA Validation Specialist,,Regeneron,
8608,Assoc Mgr/Mgr QA Validation,,Regeneron,
8609,Junior Application Software Developer,,Electricity Exchange,"€30,000 - €40,000 a year"
8610,Process Science Associate - Mfg Support,,Regeneron,
8611,Maintenance Engineer Utilities,Kilkenny,Hartley People,
8612,Software Test Team Lead,Limerick,HERO Recruitment,
8613,UVM Verification Engineer,Cork,CEVA,
8614,Product Manager - Conversational AI,Galway,Genesys,
8615,Senior Researcher in Electrochemical Nanosensor development...,Cork,Tyndall National Institute,
8616,QC Analyst,Cork,Morgan McKinley,
8617,Manufacturing Process Specialist,Cork,Orion Group,
8618,Senior Manager Document Control,Limerick,CareerWise Recruitment,
8619,Temp Associate Statistician (Limerick),Limerick,CareerWise Recruitment,
8620,Web Developer,Cork,CareerWise Recruitment,
8621,Financial Instruments Consultant,,Willis Towers Watson,
8622,Associate QA Specialist - Batch Release,,Regeneron,
8623,Scientist 1 Microbiology,,Johnson & Johnson Family of Companies,
8624,QA Validation Specialist,,Regeneron,
8625,Assoc Mgr/Mgr QA Validation,,Regeneron,
8626,Junior Application Software Developer,,Electricity Exchange,"€30,000 - €40,000 a year"
8627,Process Science Associate - Mfg Support,,Regeneron,
8628,IRL - Automation Engineer - Normal,Limerick,Darwin Rhodes,
8629,ACCOUNTS PAYABLE SPECIALIST,Clare,CareerWise Recruitment,
8630,VALIDATION ENGINEER,Galway,TE Connectivity,
8631,Support Engineer - SME Cloud Solutions Development Support,Galway,SAP,
8632,Lab Technician,Galway,Life Science Recruitment,
8633,Inventory Analyst,Cork,CareerWise Recruitment,
8634,Automation Engineer,Limerick,Morgan McKinley,€40 - €50 an hour
8635,Software Engineer Python/Java,Galway,Compustaff,
8636,Assoc Dir QA Med Device,Limerick,CareerWise Recruitment,
8637,HR Associate,Cork,CareerWise Recruitment,
8638,Financial Instruments Consultant,,Willis Towers Watson,
8639,Associate QA Specialist - Batch Release,,Regeneron,
8640,Scientist 1 Microbiology,,Johnson & Johnson Family of Companies,
8641,QA Validation Specialist,,Regeneron,
8642,Assoc Mgr/Mgr QA Validation,,Regeneron,
8643,Junior Application Software Developer,,Electricity Exchange,"€30,000 - €40,000 a year"
8644,Process Science Associate - Mfg Support,,Regeneron,
8645,FINANCE ASSISTANT,Galway,CareerWise Recruitment,
8646,Content Writer Greek,Cork,CareerWise Recruitment,
8647,Content Writer Danish,Cork,CareerWise Recruitment,
8648,Senior Operations Supervisor,Limerick,CareerWise Recruitment,
8649,Senior Financial Analyst,Limerick,CareerWise Recruitment,
8650,Software Engineer,Limerick,CareerWise Recruitment,
8651,Project Manager - New Product Introduction,Cork,Stryker,
8652,Senior Microbiologist - Model Farm Rd,Cork,Stryker,
8653,Site Reliability Engineer,Cork,Forcepoint,
8654,QA Systems Associate,Cork,BioMarin,
8655,Financial Instruments Consultant,,Willis Towers Watson,
8656,Associate QA Specialist - Batch Release,,Regeneron,
8657,Scientist 1 Microbiology,,Johnson & Johnson Family of Companies,
8658,Process Science Associate - Mfg Support,,Regeneron,
8659,Norwegian Content Review,Cork,CareerWise Recruitment,
8660,PQV Combination Products Analyst,Cork,Life Science Recruitment,
8661,Manufacturing Engineer,Galway,Brightwater,
8662,Norwegian Content Reviewer,Cork,CareerWise Recruitment,
8663,Service Tech - Lab Equipment,Tipperary,FRS Recruitment,
8664,"Associate Director, Supply Chain Planning Department, Cork",Cork,Gilead Sciences,
8665,HR Administrator - Contract,Clare,CareerWise Recruitment,
8666,Researcher - Electrochemical sensors for biochemical markers,Cork,Tyndall National Institute,
8667,IT Applications Analyst,Limerick,CareerWise Recruitment,
8668,Engineer,Clare,CareerWise Recruitment,
8669,Junior Application Software Developer,,Electricity Exchange,"€30,000 - €40,000 a year"
8670,Scientist 1 Microbiology,,Johnson & Johnson Family of Companies,
8671,Financial Instruments Consultant,,Willis Towers Watson,
8672,Associate QA Specialist - Batch Release,,Regeneron,
8673,QA Validation Specialist,,Regeneron,
8674,Financial Instruments Consultant,,Willis Towers Watson,
8675,QA Validation Specialist,,Regeneron,
8676,Associate Specialist QA Validation,Limerick,CareerWise Recruitment,
8677,Manufacturing Engineer,Galway,CareerWise Recruitment,
8678,"Research Scientist, III-V Epitaxy",Cork,Facebook,
8679,Senior Quality Engineer Design Assurance,Limerick,HERO Recruitment,
8680,Manufacturing Engineer,Galway,Collins McNicholas,
8681,IRL - Associate Scientist/Analyst - Normal,Cork,Darwin Rhodes,
8682,Principal R&D Engineer,Galway,Boston Scientific Corporation,
8683,Senior Manager Oracle Financials (REQ-455),Galway,HID Global,
8684,Quality Operations Specialist,"Dungarvan, County Waterford",Eurofins Ireland BPT,
8685,Software Engineer (Java) – Apple Online Store,Cork,Apple,
8686,Assoc Mgr/Mgr QA Validation,,Regeneron,
8687,Associate QA Specialist - Batch Release,,Regeneron,
8688,Process Science Associate - Mfg Support,,Regeneron,
8689,Junior Application Software Developer,,Electricity Exchange,"€30,000 - €40,000 a year"
8690,Scientist 1 Microbiology,,Johnson & Johnson Family of Companies,
8691,Assoc Mgr/Mgr QA Validation,,Regeneron,
8692,QA Validation Specialist,,Regeneron,
8693,Financial Instruments Consultant,,Willis Towers Watson,
8694,Scientist 1 Microbiology,,Johnson & Johnson Family of Companies,
8695,Sustainability Life Cycle Assessment (LCA) Expert,Cork,Logitech,
8696,Content Reviewer Slovak,Cork,CareerWise Recruitment,
8697,Validation Engineer (Ireland),Cork,PACIV,
8698,HR Generalist - Contract,Clare,CareerWise Recruitment,
8699,Senior Quality Engineer,Limerick,ScientificJobs.ie,
8700,Quality Specialist,"Clonmel, County Tipperary",CK Group,€24.61 - €41.81 an hour
8701,Quality Technician Cork,Cork,FRS Recruitment,
8702,Customer Experience New Associate- Turkish,Dublin,Darwin Rhodes,
8703,Temp Principal QA Validation Specialist,Limerick,Regeneron,
8704,"Senior Quality Engineer, Clonmel","Clonmel, County Tipperary",Boston Scientific Corporation,
8705,Junior Application Software Developer,,Electricity Exchange,"€30,000 - €40,000 a year"
8706,Process Science Associate - Mfg Support,,Regeneron,
8707,Associate QA Specialist - Batch Release,,Regeneron,
8708,Assoc Mgr/Mgr QA Validation,,Regeneron,
8709,QA Validation Specialist,,Regeneron,
8710,Financial Instruments Consultant,,Willis Towers Watson,
8711,Scientist 1 Microbiology,,Johnson & Johnson Family of Companies,
8712,"Senior Quality Engineer, Clonmel","Clonmel, County Tipperary",Boston Scientific Corporation,
8713,QA Validation Specialist,Limerick,CareerWise Recruitment,
8714,Localisation QA Engineer with French,Cork,Globe Technical Services Ltd,
8715,QLTY & RELIABILITY ENGINEER II,Galway,TE Connectivity,
8716,"Senior Associate Scientist, MSAT Purification",Cork,BioMarin,
8717,Test Automation III,Cork,Forcepoint,
8718,Senior Merchandising Planner,Cork,Apple,
8719,Sr API Platform Engineer,Cork,McKesson,
8720,Mechanical Design Engineer,Limerick,CareerWise Recruitment,
8721,QA CMO Senior Associate,Cork,BioMarin,
8722,Junior Application Software Developer,,Electricity Exchange,"€30,000 - €40,000 a year"
8723,Process Science Associate - Mfg Support,,Regeneron,
8724,Associate QA Specialist - Batch Release,,Regeneron,
8725,Financial Instruments Consultant,,Willis Towers Watson,
8726,QA Validation Specialist,,Regeneron,
8727,Junior Application Software Developer,,Electricity Exchange,"€30,000 - €40,000 a year"
8728,Process Science Associate - Mfg Support,,Regeneron,
8729,Training Specialist - Technology & Product,Galway,HERO Recruitment,
8730,Associate Director QA Medical Devices,Limerick,Life Science Recruitment,
8731,PhD-Development of smart sensor systems for on-farm,Cork,Tyndall National Institute,
8732,Manufacturing Engineer - Animal Health,Kilkenny,CareerWise Recruitment,
8733,ASIC Physical Design Engineer,Cork,Qualcomm,
8734,Process Engineer,Kilkenny,Hartley People,
8735,Operations Director,Cork,HERO Recruitment,
8736,Manufacturing Engineer - Contract,Galway,HERO Recruitment,
8737,Supplier Quality Engineer,Galway,HERO Recruitment,
8738,Quality Systems Associate,Galway,HERO Recruitment,
8739,Associate QA Specialist - Batch Release,,Regeneron,
8740,Assoc Mgr/Mgr QA Validation,,Regeneron,
8741,Scientist 1 Microbiology,,Johnson & Johnson Family of Companies,
8742,Financial Instruments Consultant,,Willis Towers Watson,
8743,QA Validation Specialist,,Regeneron,
8744,Junior Application Software Developer,,Electricity Exchange,"€30,000 - €40,000 a year"
8745,Process Science Associate - Mfg Support,,Regeneron,
8746,Demand Planning Manager,Limerick,CareerWise Recruitment,
8747,Applications Engineer - Wearable Smart Systems (HOLISTICS Pr...,Cork,Tyndall National Institute,"€31,456 - €44,942 a year"
8748,QUALITY SYSTEMS MANAGER,Galway,TE Connectivity,
8749,Software License Renewals Manager - EMEA,Galway,MathWorks,
8750,Manager Quality Assurance (Post Market Quality),Clare,Beckman Coulter Diagnostics,
8751,"Manufacturing Engineer, Cork, Ireland",Cork,ILC Dover,
8752,Senior Design Assurance Engineer (Sustaining) (12 Month Cont...,Galway,Medtronic,
8753,OT Network Security Engineer,Cork,McKesson,
8754,Lab Technician,Galway,ScientificJobs.ie,
8755,Software Solution Designer,Limerick,Optel Group,
8756,Associate QA Specialist - Batch Release,,Regeneron,
8757,Assoc Mgr/Mgr QA Validation,,Regeneron,
8758,Scientist 1 Microbiology,,Johnson & Johnson Family of Companies,
8759,Financial Instruments Consultant,,Willis Towers Watson,
8760,QA Validation Specialist,,Regeneron,
8761,Junior Application Software Developer,,Electricity Exchange,"€30,000 - €40,000 a year"
8762,Process Science Associate - Mfg Support,,Regeneron,
8763,Senior Software QA Test Engineer,Galway,Xperi,
8764,Delta V Project Engineer (Ireland),Cork,PACIV,
8765,Sourcing Specialist,Cork,CareerWise Recruitment,
8766,Marketing Manager,Cork,Compliance and Risks Ltd,
8767,Associate Scientist,Cork,Life Science Recruitment,
8768,"Sr. Staff Engineer, Value Engineering","Carrigtwohill, County Cork",Stryker,
8769,DEVELOPMENT PROJECTS QUALITY ENGINEER,Galway,TE Connectivity,
8770,Security Red-Team Engineers,Cork,Qualcomm,
8771,Welder,Tipperary,CareerWise Recruitment,
8772,Training Specialist – Technology & Product,Galway,Collins McNicholas,
8773,Associate QA Specialist - Batch Release,,Regeneron,
8774,Assoc Mgr/Mgr QA Validation,,Regeneron,
8775,Scientist 1 Microbiology,,Johnson & Johnson Family of Companies,
8776,Process Science Associate - Mfg Support,,Regeneron,
8777,Junior Application Software Developer,,Electricity Exchange,"€30,000 - €40,000 a year"
8778,Associate QA Specialist - Batch Release,,Regeneron,
8779,Financial Instruments Consultant,,Willis Towers Watson,
8780,Demand Planner,Limerick,Life Science Recruitment,
8781,Process Scientist-Manufacturing Support Process Validation (...,Limerick,Life Science Recruitment,
8782,Process Engineer,Cork,Morgan McKinley,"€55,000 - €60,000 a year"
8783,Project Coordinator (LOA007179 ),Limerick,Life Science Recruitment,
