,Title,Summary,Location,Company,Salary
2376,Technology Analyst,Experience with creating API using websockets for real time data transmission.We have a requirement for Technology Analyst position at Melbourne location.,Melbourne VIC,o2finfosolutions.com,
2377,Senior Data Analyst/Modeller,Data Mapping from CA SiteMinder and Customer Profile data to target system compatible data.Strong data mapping from source to target.,Melbourne VIC,DXC Technology,
2378,Data Analyst,You will have a passion of working with data and appreciating how data can transform business.Contributing to data management activities by the maintaining of…,Melbourne VIC,PS&C Group,
2379,"Data Developer, Data Architect, Data Analyst, Big Data, Data...","Data Developer, Data Architect, Data Science, Big Data, Tech Lead, Senior ETL Developer, Data Analyst.We are one of the largest specialist Digital, Data and…",Melbourne VIC,InfoCentric,
2380,Business Operations Analyst,"Experience with Python scripting (process-automation, data wrangling).Ensure data integrity is maintained for CRM, PSA and partner deal registration portals.",Melbourne VIC,Sourced Group,
2381,Junior Analyst,"Develop diagrams including data flows, workflows and flow-charts.One of Australia's largest logistics businesses operating for over 65 years have become a…",Melbourne VIC,Veritas Recruitment,
2382,"Systems Analyst (Sydney, Melbourne, Brisbane, Canberra, Adel...",Designs and validates data models that provide logical data interpretation.Networks with various stakeholders (internal and external) conducts interview s and…,Melbourne VIC,Tata Consultancy Services (TCS),
2383,Commercial Analyst,"Experience working with complex data sets and problems.Reporting: create regular reporting cadences, analysing Sales and Customer Success data, and translate…",Southbank VIC,Vend,
2384,Data/Reporting Analyst,"Utilise strong data visualisation and storytelling skills to ensure insights are impactful, useful and appropriate for the audience.",Melbourne VIC,UHG,
2385,Business Analyst - Master Data / Masterfile Implementation P...,"The current Masterfile is manual, has duplication and is missing data.Through the course of the project, you will mitigate potential risks to the success of…",Melbourne VIC,FourQuarters,
2386,Data Analyst Date Posted: 14/03/2019,A background as a data analyst/scheduler combined with an accounting or engineering qualification would be ideal.Date Posted: 14/03/2019.,Melbourne VIC,Accountancy Connect,
2387,Data Governance Analyst,"An extensive data quality / governance background, with understanding of how data is used within business processes.",Melbourne VIC,FourQuarters,
2388,Business Analyst - Logistics,"Highly desirable will be knowledge of airline data security requirements.You will need highly developed communication skills to collect data and information,…",Tullamarine VIC,Recruitment by Kogan People Solutions,
2389,RPA Business Analyst,"Create user manuals, administrator Instructions, developer document activity diagrams and map processes and data flow.",Melbourne VIC,Fortune Select,
2390,"Data Migration Analyst -SQL, SSIS","Extensive experience working on data migration projects, carrying out source and target data analysis.Carrying out analysis of source and target data.",Melbourne VIC,FourQuarters,
2391,Solution Designer/Engineer,"Programming (advanced competency in any language): understanding of complex data structures (heaps, trees, efficiency for searching data structures, object…",Melbourne VIC,Avocado Consulting,
2392,Live Chat/UX/BOT Analyst,"As an analyst, you will turn data from world-class conversational applications into actionable insights for our members.Here’s where you come in.",Melbourne VIC,AustralianSuper,
2393,Test Automation Analyst with cucumber experience,"Design, development and implementation of Test Automation Frameworks.Leading and participating in test strategies and building test automation framework/s to…",Melbourne VIC,Opasa PTY LTD,
2394,Technical Analyst,"Extensive Experience building integrations between Salesforce and 3rd party Systems (e.g. SFDC APIs, Apex Web Services, Apex callout, outbound messaging, SFDC…",Melbourne VIC,CRMIT Australia Pty Limited,
2395,Business Intelligence (BI) Analyst,"Application of data modelling and BPM theory.Bringing with you at least 3 years’ experience as a BI, data or reporting analyst, you will be responsible for…",Richmond VIC,NHP,
2396,Data Engineer / Architect,"In this role, you will design and deliver data models that support and enable data analysts and scientists to explore data in an ad-hoc manner as well as…",Melbourne VIC,CSKnexus,
2397,Senior Data Scientist,Proven experience in a data or statistical analysis roles.Apply Statistical/ Machine Learning techniques to build data product and features.,Melbourne VIC,Technology Recruiting Solutions,"$160,000 - $180,000 a year"
2398,Application Support Analyst,"Prepare and communicate month and year end reports including statistical data and historical trend analysis.This individual will analyse business requirements,…",Melbourne VIC,Aurec Human Capital Group,
2399,Technical Business Analyst - Data/Reporting,We are currently looking for a Technical Business Analyst to work on an integration project.You will be working with a team of highly skills professionals to…,Melbourne VIC,PS&C Group,
2400,Data Analyst,"Extensive experience in data/business analytics.The primary purpose of the Data Analyst role is to manage the design, development, implementation and…",Melbourne VIC,Talent Insights Group,
2401,"Customer Success Architect - Melbourne, Australia",Advise client on data quality requirements for ThoughtSpot.Required to have played the role of a consultant/architect.,Melbourne VIC,ThoughtSpot,
2402,Risk Analyst,"Providing data insights through regular risk reviews and treatment analysis.At Hostplus, we passionately provide our one million members with the best possible…",Melbourne City Centre VIC,HOSTPLUS Pty Ltd,
2403,Business Analyst,"Technologies that are changing the way ASX listed Australian companies manage their data?Want to work for an innovative, Australian owned, globally recognised…",Melbourne VIC,InfoCentric,"$70,000 - $80,000 a year"
2404,Application Support Analyst,Prepare and communicate month and year end reports including statistical data and historical trend analysis.Fantastic Employee Benefits on offer.,Melbourne VIC,Aurec,
2405,Business Analyst,"Collaborating with UX & UI designers and software engineers (web & mobile), you will have the ability to flex your analyst chops to help shape, design and build…",Melbourne VIC,Tigerspike,
2406,Bookkeeping Internship,An opening exists to join a leading advisory firm consisting of a highly skilled team of analysts that provide financial solutions to corporations.,Melbourne VIC,Hoxlp Recruitment and Staffing,
2407,Regulatory Compliance Analyst,"Liaise with key data providers to ensure that the process for data gathering and validation within each department is rigorous.All documents in Word, please.",Melbourne VIC,D'Arcy Weil,
2408,Systems Analyst - Banking/Lending,"My client is a very well known Australian brand, you could definitely say iconic within the financial space and they are looking to on board a good Systems…",Melbourne VIC,Agile Talent,
2409,Test Analyst,"Design test cases, identify test data, create/ obtain test date.Multiple Test Analyst Roles available in Melbourne CBD.5 years of experience in Testing.",Melbourne VIC,Genesis IT&T Pty Ltd,
2410,Business Analyst,Experience working on data platforms.Experience working with large amounts of data.Business Analyst – Data Analysis – Melbourne.Rate: $600 - $700 per day.,Melbourne VIC,Hydrogen Group,$600 - $700 a day
2411,Financial Analyst,"Develop diagrams including data flows, workflows and flow-charts.One of Australia's largest logistics businesses operating for over 65 years have become a…",Melbourne VIC,Veritas Recruitment,
2412,Investment Banking Analyst,Experience using data mining to find a variety of data set patterns.Ability to interpret results and find insights in data.High level of attention to detail.,Melbourne VIC,Francis King,
2413,Business/Data Analyst,"Experience with data related projects.However it will be that extra ""layer"" around data, SQL and some data interrogation that would be great.",Melbourne VIC,Experis,
2414,Senior Business Analyst,People that have a passion for the digital marketing game combined with a deep desire to understand data and technology.Post probation employee benefit scheme.,Melbourne VIC,The Lumery,
2415,Analyst – Workplace Services,"They will work with clients to collect data, then analyse the data to create user friendly reporting and workshop materials.",Melbourne VIC,DorsaVi,
2416,Digital Analyst,This includes audience architecture – defining audiences in terms of data attributes and their data sources.Experience in data modelling and attribution models…,Cheltenham VIC,APT Travel Group,
2417,"Business Intelligence / Data Analyst, Corporate Strategy - R...","Build data validation and reconciliation model to ensure correct data is used for Accruals, Month-end, and regulatory reporting.T: +61 3 7018 7652.",Melbourne VIC,D'Arcy Weil,
2418,Application Support Analyst,"Deliver technical support to end-users and investigate and resolve application errors, data discrepancies and queries.Functional support of Dynamics NAV.",Rowville VIC,Capital S.M.A.R.T Repairs,
2419,Lizard Behaviour Therapist - South Melbourne,"This includes both structured and naturalistic teaching, collecting, recording and graphing all data as advised by the Program Supervisor and implementing any…",South Melbourne VIC,Nextt Health,
2420,Instructor Lead - Data Science Immersive (Full-time),Deepen your own skills by guiding students through a rigorous journey where they begin as driven novices and leave as empowered data analysts and scientists.,Melbourne VIC,General Assembly,
2421,Senior Data/Business Analyst Dynamics AX,Priming the data conversion imperatives and.Senior Data/Bus Analyst required to be the key financial business SME of a Dynamics AX 2012 conversion to 365.,Melbourne VIC,PIA IT Recruiting & Consulting,
2422,Business Analyst,Good knowledge of data visualization techniques and tools.Significant experience in analysing data to draw business-relevant conclusions.,Melbourne VIC,Reesby.com.au,"$80,000 - $120,000 a year"
2423,Accounts Receivable Analyst,Experience in large volume processing & data entry environment and demonstrated ability to follow tasks through to completion.Based in the Eastern Suburbs.,Melbourne VIC,Bluefin Resources,$28 - $30 an hour
2424,Part Time Sales Analyst,Export data from their NetSuite system.Review data and prepare reports and recommendations.This highly successful and rapidly expanding eCommerce business is…,Cheltenham VIC,elle belle recruitment,$40 an hour
2425,Technology Analyst,Experience with creating API using websockets for real time data transmission.3+ years of experience with functional programming in Elixir/Erlang.,Melbourne VIC,BURGEON IT SERVICES,
2426,Regulatory Analyst/Economist - Wholesale Electricity,"Undertake a range of quantitative analysis to support delivery of the wholesale energy markets team’s projects including preparation of data, developing and…",Melbourne VIC,D'Arcy Weil,
2427,Business Analyst,Milestone IT is currently working with this brilliant organization who right now have an exciting opportunity for an experienced Business Analyst to join a…,Melbourne VIC,Milestone IT,
2428,Senior Business Analyst,Excellent requirements gathering and data analysis skills.Mobile applciation - Business Analyst role.An ASX listed technology company operating in a rapidly…,Melbourne VIC,Finite IT,$800 - $900 a day
2429,IT Service Desk Analyst,"Provide assistance with IT Admin (starters/leavers data management).A global success story – this international law firm Pinsent Masons, started off small and…",Melbourne VIC,TMR Recruitment,
2430,Sales Insights Analyst,"Provide regular and timely competitive and category media reports and research analysis through syndicated advertising expenditure data, specialist industry…",Melbourne VIC,Goldman Garnier,
2431,Business Analyst/ Tech Consultant,"Experienced in Business Requirement definition, data requirement mapping and complex trace-ability mapping.Create a profile with Oncontractor.",St Kilda VIC,Oncontractor,
2432,Project Analyst,"Analyse, identify and present data to monitor and produce business insights for action and recommendations.Producing data reports to optimise performance and…",Melbourne VIC,Sharp & Carter,"$110,000 a year"
2433,Trade Manager & System Analyst,"Analyse and report on data top relevant stakeholders.The Trade Manager and System Analyst is to provide technical analysis, maintain and modify the internal…",Melbourne VIC,Ozwide Group,"$70,000 a year"
2434,Project Analyst Delivery (M11),FinXL IT Professional Services is an innovative Australian owned company providing our clients with technology enabled business solutions and consulting…,Melbourne VIC,Finite IT,"$130,000 - $150,000 a year"
2435,Business Analysts,"7 years of proven track record on Data Analysis skills, working and managing a large set of critical customer data.Automation skills in VB.net, Python.",Melbourne VIC,IT Alliance Australia,
2436,Account Executive,Our innovation is designed to help business users easily and instantly get the answers they need from complex data.What Are We Looking For?,Melbourne VIC,Sisense,
2437,Business Analysts,"By utilising data and process modelling tools, you will ensure that business requirements are translated into meaningful statements of work.",Melbourne VIC,DXC Technology,
2438,Senior Technical Business Analyst,Translate business and conceptual data requirements into detailed logical and physical data models ready for development.Relevant IT: 8 years (Required).,Melbourne VIC,Nixora Group Pty Ltd,
2439,Technical Business Analyst - Data,"To be successful in this role, you will have previous technical business or systems analysis experience across data domains, such as data warehousing, business…",Melbourne VIC,Bluefin Resources,
2440,HRIS Systems Analyst - Immediate Start,"The collection, documentation and analysis of relevant data to determine system requirements.HRIS Systems Analyst – Immediate Start.115k + Super + Benefits.",Melbourne VIC,Certus Recruitment Group,
2441,Business Analyst,Maintain the data integrity of the contract financial data.The successful candidate will have proven Business Analysis or Management Accounting experience…,Coburg VIC,Sharp & Carter,
2442,FP&A Analyst,Maintain the data integrity of the contract financial data.The successful candidate will have proven Business Analysis or Management Accounting experience…,South Melbourne VIC,Sharp & Carter,
2443,Operational Analyst,Basic understanding of data models and predictive analytics.Support the input of key technology operations data into Vocus Group businesses as needed.,Melbourne VIC,Vocus Group,
2444,Consultant,Knowledge and experience interpreting large data sets (e.g. customer / shopper data) and deriving relevant insights to solve commercial problems.,Melbourne VIC,Quantium,
2445,Campaign Manager (PPC) - Expression of Interest,Proficient with Excel and data analysis.Be pro-active in providing data-driven feedback and opportunity insights.Paid Search Specialist – PPC/SEM.,Melbourne VIC,Digital360,
2446,Frontend Wordpress Web Developer,"You will work with our experienced project managers, business analyst, data specialists and digital strategists.Technical skills we need from you: *.",Melbourne Eastern Suburbs VIC,Chromatix,
2447,"Digital Account Manager, AUS","Our engagements span multiple departments, offering you the opportunity to interact with everyone from Performance Marketers, designers, and writers to…",Melbourne VIC,Beyond Media Global LLC,
2448,Senior Project Manager,"Our passion for integrating leading edge technologies and expertise coupled with our relentless commitment to excellence, has become the hallmark of our team of…",Melbourne VIC,"Aethon Aerial Solutions, Inc.",
2449,"Demand Analyst, Integrated Business Planning (IBP)",Analyse B2B and B2C sales data for trends and exceptions.Validate that data generated by functions and programmes is suitable for IBP.,Melbourne VIC,Canopy Growth Corporation,
2450,Analyst/Logistics Support - Automotive OEM,"With a focus on optimising dealers parts inventory, you will provide data and reports to ensure parts supply accuracy and support and resolve any issues in…",Melbourne VIC,Automotive Recruitment Australia,
2451,Clinical Supervisor BCBA - Melbourne,Analyzing data taken by therapy teams and making treatment decisions.We are looking for a motivated and driven behavior analyst to grow with our organization…,Melbourne VIC,Early Autism Services,
2452,Senior Business Intelligence Analyst,"Review & analyse sales data, develop insights.Take full ownership of data quality and reporting systems.Part of an effective, select group of individuals, you…",Melbourne VIC,Finite IT,
2453,Strategy Analyst - Innovations and Products - Gas & Electric...,More than 5 years experience working in a business analyst capacity the gas / electricity industry or management consulting preferred;T: +61 3 7018 7652.,Melbourne VIC,D'Arcy Weil,
2454,Operations Analyst,"Experience in business intelligence and strong data science skills.Experience in business intelligence, supported by strong data science skills.",Melbourne VIC,Vocus Group,
2455,LDAP Analyst,"Producing reports– As an analyst, you will be producing and maintaining both internal and client-facing reports.",Melbourne VIC,IT Alliance Australia,
2456,Consultant Analyst,"Expertise within the Data Quality industry including data manipulation, and complex data projects incorporating elements of cleansing, standardisation,…",Melbourne VIC,halcyonknights,
2457,PMO Coordinator/Analyst,"Data will include ; timesheet and invoice data from across many client sites.Gathering data across the organisation, to ensure resource/workforce planning…",Melbourne VIC,Experis,
2458,Applications Support Analyst,"Working collaboratively and assist the data services team to specify, develop and manage development of reports and information extracts.What’s in it for you?",Clayton VIC,Ovato Limited,
2459,Credit Analyst - Asset Finance,Working through 15 - 20 credit applications daily by analysis and interpretation of customer data to ascertain a credit worthiness.,Melbourne VIC,FourQuarters,"$85,000 a year"
2460,Service Desk Analyst - Fixed Term,"We have extensive expertise in operating data centres, providing IT services, software engineering and application management, as well as payroll and customer…",Melbourne VIC,Datacom,"$45,000 - $55,000 a year"
2461,Data Science Lead (Melbourne),"As Data Science lead you will head up Aginic’s data science capability, providing leadership and guidance across a team of data analysts, data scientists, and…",Melbourne VIC,Aginic,"$100,000 - $120,000 a year"
2462,APS6 Business Analyst Project Officer,Demonstrated experience in analysing data sets.Use analysed data to identify business process improvement opportunities.APS6 Business Analyst Project Officer.,Melbourne VIC,Onpoint 365,
2463,Sales Analyst,"Gather monthly sales forecast Gather, compile, analyze and report on sales data.Our client is looking for a passionate and proactive Sales Analyst to manage…",Melbourne VIC,Sharp & Carter,
2464,Senior Business Analyst,Good knowledge of data visualization techniques and tools.Significant experience in analysing data to draw business-relevant conclusions.,Melbourne VIC,Reesby.com.au,"$80,000 - $120,000 a year"
2465,Lead Pricing Analyst - Gas & Electricity,Advanced excel and strong numeracy skills will be critical for analysing data and interpreting financial outcomes.Industry and regulatory change analysis; and.,Melbourne VIC,D'Arcy Weil,"$120,000 - $150,000 a year"
2466,Senior Data/Business Analyst Dynamics AX,Priming the data conversion imperatives and.Senior Data/Bus Analyst required to be the key financial business SME of a Dynamics AX 2012 conversion to 365.,Melbourne VIC,Pia Recruitment,
2467,BI Analyst - Tableau,Identify and extract relevant data.BI Analyst required to provide data visualisation solutions within the marketing function of a leading global financial…,Melbourne VIC,FourQuarters,
2468,Business Analyst - Inventory Date Posted: 08/04/2019,Create robust reporting templates to access inventory data to prepare further analysis.Date Posted: 08/04/2019.,Melbourne VIC,Accountancy Connect,
2469,Customer Insights Analyst,Experience drawing insights from various data sources.A strong background gathering and analysing data to support strategic decision-making.,Melbourne VIC,FourQuarters,"$130,000 a year"
2470,"Analytics Loving Melbourne based Digital Account Manager, AU...","Our engagements span multiple departments, offering you the opportunity to interact with everyone from Performance Marketers, designers, and writers to…",Melbourne VIC,Beyond Media Global LLC,
2471,Technology Specialist,Network programmer/ tester/ analyst/ technician.Other Job listings for Melbourne and Sydney: .IT Support/ help desk/ technician.,Melbourne VIC,Reesby.com.au,"$70,000 - $250,000 a year"
2472,"Analyst, Ad Tech Solution Designer",Success means Digital Marketing has an integrated digital marketing infrastructure that deliver relevant data to drive better data driven decision making.,Melbourne VIC,Xpand Group,
2473,Agile Business Analyst – Insurance,"Working knowledge and application of analysis techniques to include: process modelling/mapping, gap analysis, business scenarios, data analysis.",Melbourne VIC,Technology Recruiting Solutions,$700 - $800 a day
2474,Payroll Analyst,Complete spreadsheet analysis and reconciliation for each employee – expectation for the resource to set up a template/framework to systematically documents all…,Hawthorn VIC,Sharp & Carter,$300 a day
2475,Technical Business Analyst,"Experience documenting API’s requirements, high level process flows/sequence diagrams and data visualization requirements.",Melbourne VIC,IT Alliance Australia,
2476,Category Analyst,Interpret analytical data and make suggestions on various retail strategies.Reporting to the Senior National Account Manager you will be responsible for…,Melbourne VIC,Veritas Recruitment,
2477,Pre-Sales Engineer,"Consult with prospective customers to understand and best support their business, data and analytical needs.At SalesTribe we are excited to be partnered with a…",Melbourne VIC,SalesTribe,"$240,000 a year"
2478,Financial Modelling Analyst,"Summarise data and prepare sophisticated reports on financial status and risks.Analyse financial data, specifically monthly and periodic management accounts,…",Melbourne VIC,FourQuarters,
2479,Actuarial Analyst,"Ability to communicate and interpret data to a variety of audiences; and.An instantly recognizable insurance brand with diverse interests and operations, this…",Melbourne VIC,Quinn Allan Executive Pty Ltd,"$140,000 a year"
2480,Backend NodeJS Developer,"You will work with our experienced project managers, business analyst, data specialists and digital strategists.Attention to detail for data is paramount.",Melbourne Eastern Suburbs VIC,Chromatix,
2481,Business Analyst(Cards SME)-M11,Ability to leverage existing SQL skills to support data analysis.Provide data analysis between Base Global and the client’sSystems using fit for purpose…,Melbourne VIC,Finite IT,"$120,000 - $150,000 a year"
2482,Solution Architect,Experience with data warehouse implementations.Experience with data warehouse implementations.Strong knowledge of logical and physical data modelling concepts…,Melbourne VIC,SalesTribe,"$140,000 - $180,000 a year"
2483,Senior Business Analyst,Senior Business Analyst – 12 Month Contract - $800 - $900 Per Day.One of our leading Financial Services clients is looking for an experienced Senior Business…,Melbourne VIC,Profusion Group,$800 - $900 a day
2484,Business Analyst - Procurement,"Re-engineer business process, analysing data and data mapping. experience working with analytical tools ie case modeling.MUST HAVE Experience with SAP Ariba.",Melbourne VIC,Infotech People,
2485,Senior Reports Analyst,"Experience analysing data using data visualisation platform such as Microsoft (SSAS SSRS & SSIS).Conversion and integration of data from multiple systems,…",Melbourne VIC,Pia Recruitment,$90 an hour
2486,Senior BI Analyst,"You will be responsible for analysing data, building reporting functionality and interpreting data visually.Experience working with data visualization tools to…",Melbourne VIC,Sharp & Carter,
2487,Senior Mission Control Engineer - Security,"In this position, security analysts will be responsible for the following duties.Fastly collects and processes personal data submitted by job applicants in…",Melbourne VIC,Fastly,
2488,Commercial Finance Analyst,They are seeking a strong Commercial Finance Analyst with strong data modelling skills to build reports from the ground up and partner with the Commercial…,Melbourne VIC,Veritas Recruitment,"$100,000 - $110,000 a year"
2489,Technical business analyst,Work with the technical delivery teams to profile and review customer provided data sets in order to understand the profile and quality of that data and to…,Melbourne VIC,Quantexa,
2490,Business Analyst,"Integrations with external and internal systems, web services and data base.Work for a Government agency, which positively impacts people’s lives and make a…",Burwood East VIC,FourQuarters,$550 a day
2491,Cyber Security Analyst,"Strong knowledge and experience across firewalls, intrusion detection systems, data loss prevention, anti-virus, SIEM and Vulnerability management.",Melbourne VIC,Bluefin Resources,
2492,Senior Account Executive: Supply Chain,"From our calculation engine and in-memory data store, to apps and predictive analytics; amazing technology is being developed every day.What you'll be doing:",Melbourne VIC,Anaplan,
2493,Agile Business Analyst (contract),Experience in aligning business processes and data design.Experience in cross-checking data elements with business processes.Refer them and help a friend!,Melbourne VIC,Redwolf + Rosch,$500 - $550 a day
2494,Senior Sales & BD Consultant,"We combine a team of experts that spans data scientists, actuaries, statisticians, business analysts, strategy consultants, engineers, technologists,…",Melbourne VIC,Quantium,
2495,Finance Analyst,Conduct audits on the data.My client is a rapidly growing project management firm that specialises in Infrastructure projects.,Richmond VIC,Sharp & Carter,
2496,Business Intelligence Analyst,"Experience in data-set processes, data migration, integration and transformation are essential.Strong SQL skills for data management, exploration, ETL – with a…",Geelong VIC,Talent Insights Group,
2497,Senior Analyst - Payments,"PIA has an ongoing need for anlysts with solutions, business and data analysis skills across this landscape on either permanent or contract roles.",Melbourne VIC,Pia Recruitment,$120 an hour
2498,Senior BI and Data Warehouse Lead,"Providing thought leadership in the areas of advanced data techniques, including Data Modelling, Data Governance, Data Integration, Discovery, Visualisation.",Melbourne VIC,Quinn Allan Executive Pty Ltd,"$180,000 a year"
2499,Business Analyst,"Analysing data and business processes to identify areas for improvement/points of failure/issues and risks.As the Business Analyst, you will be responsible for…",Geelong VIC,PBT Group Australia Pty Ltd,
2500,Salesforce Developer,"An iconic Not-For-Profit organisation, our client is passionate about transforming people’s lives and are courageous in both decision and action.",Melbourne VIC,Perigon Group,"$100,000 a year"
2501,Customer Analytics Manager,"The perfect candidate will have a background in computer science or a related technical field, will have experience manage a team of data professionals with…",Melbourne VIC,Technology Recruiting Solutions,"$180,000 a year"
2502,Business Analyst - Tax Compliance Specialist - Major Banking...,Run SQL queries in various databases to extract data then use your advanced excel skills to manipulate the data to analyse e.g. system production incidents.,Melbourne VIC,Total Resource Solutions,
2503,Senior Commercial Finance Analyst,"Sound understanding of IT landscapes and data movements, including reporting.The Senior Commercial Finance Analyst is responsible for executing project…",Melbourne VIC,PS&C Group,
2504,Geoscience Technician,"Engaging heavily with the ARCGIS platform, you will be engaging in a range of responsibilities including reporting, data loading, risk management reporting as…",Docklands VIC,NES Global Talent,
2505,Business Analyst-M11,"Data analysis, including elicitation of Interface requirements, data mapping and the creation of a data dictionary .We have 20 years of year on year success.",Melbourne VIC,Finite IT,"$120,000 - $150,000 a year"
2506,Senior Business Process Analyst,"My client is undergoing an enterprise wide Technology Transformation including a Salesforce implementation, data centre decommission and various other smaller…",Melbourne VIC,FourQuarters,
2507,Senior Reports Analyst,"Experience analysing data using data visualisation platform such as Microsoft (SSAS SSRS & SSIS).Conversion and integration of data from multiple systems,…",Melbourne VIC,PIA IT Recruiting & Consulting,
2508,Test/Environments Manager (Microsoft Dynamics 365 Implementa...,Own the relationship with Technology partners who will produce test data or harnesses to perform end-to-end solution testing.Is innovation part of your DNA?,Melbourne VIC,Viiew,
2509,Senior Analyst - Payments,"PIA has an ongoing need for anlysts with solutions, business and data analysis skills across this landscape on either permanent or contract roles.",Melbourne VIC,PIA IT Recruiting & Consulting,
2510,Payroll Systems Analyst,"Located in Melbourne's North with onsite parking.Generous salary available - circa $110,000 + super.Coordinate, manage and lead the timetarget implementation.",Melbourne VIC,Sharp & Carter,"$110,000 a year"
2511,Implementation Manager,Experience using relational database systems (data warehouse) and optimizing SQL queries.Their platform is designed to help business users easily and instantly…,Melbourne VIC,SalesTribe,"$120,000 - $140,000 a year"
2512,Senior Performance and Reporting Analyst,"Inform management of trends inherent in the performance and management data.Population of key performance and asset based data into weekly, monthly and…",Melbourne VIC,FourQuarters,
2513,Iteration Manager (M11),"Collaborates with, product owner, change analysts and architects to understand the scope of delivery and impacts on technology assets and operations.",Melbourne VIC,Finite IT,"$130,000 - $150,000 a year"
2514,Solution Designer,"Be a focal design and technical guide for data engineers and metadata analysts for ingestion work including pattern design, development and technical direction.",Melbourne VIC,IT Alliance Australia,
2515,Marketing Customer Journey Expert,"Work with data analysts and scientists in the team to develop modelling, targeting and execute the campaign and articulate the benefits and commercial forecast…",Melbourne VIC,Bluefin Resources,"$130,000 - $160,000 a year"
2516,SAP HR OM (Organisational Management) Consultant,"As a consultant / business analyst you will be responsible for HR OM (Organisational Management).The role will involve maintenance, support, master data,…",Melbourne VIC,Speller International,
2517,Senior Back End Java Engineer,"Great fundamental knowledge and experience with Java 9+, Spring, Spring Boot, Spring data and hiberate.What would I be doing?",Melbourne VIC,Xpand Group,
2518,Senior Investment Performance Analyst,Your challenges will to add value to the Heads of Investments and present high level investment performance data information.,Melbourne VIC,Grant Executive Search,
2519,Digital Marketing Lead - 12 Month FTC,"You're commercial, delivery focussed and confident in your abilities to demonstrate ROI using data driven strategies.",Melbourne VIC,Bluefin Resources,"$100,000 - $130,000 a year"
2520,Product Manager - Startup,"Deep knowledge of the data - comfortable with data and analytics.Knowledge of the Market and industry, competitors, key trends in technology, customer…",Richmond VIC,RECRUIT4,
2521,Payroll Manager,You will be able to manage multiple reports simultaneously and analyse trends in payroll data.Ideally you will have gained experience from a Payroll Management…,Melbourne VIC,FourQuarters,"$85,000 a year"
2522,Channel Sales Manager - Service Providers,"Working with more than 500 global enterprises, including Deloitte, KPMG, Bloomberg and NATO, they have been recognized by analysts and customers alike for its…",Melbourne VIC,SalesTribe,"$120,000 - $150,000 a year"
2523,Associate Director Strategy,Analysis and data interpretation: Analysing and interpreting external and internal data to develop Strategies and recommendations;,Melbourne VIC,Grant Executive Search,
2524,IBM Intergration Bus Specialist - IIB/APIConnect Developer -...,"Participate in project planning sessions with project managers, business analysts and team members to analyze business requirements and outline the proposed IT…",Geelong VIC,Total Resource Solutions,$650 a day
2525,Contract Senior Back End .Net Developer,Current team is 3 engineers + 1 technical analyst with plans to grow the team to 10+ over 18 to 24 months.Senior Engineer / 6 month Contract / CBD / $750 - 850…,Melbourne VIC,FourQuarters,$750 - $850 a day
2526,SAP HR OM (Organisational Management) Consultant,"As a consultant / business analyst you will be responsible for HR OM (Organisational Management).The role will involve maintenance, support, master data,…",Melbourne VIC,Speller International,
2527,Senior Back End Java Engineer,"Great fundamental knowledge and experience with Java 9+, Spring, Spring Boot, Spring data and hiberate.What would I be doing?",Melbourne VIC,Xpand Group,
2528,Senior Investment Performance Analyst,Your challenges will to add value to the Heads of Investments and present high level investment performance data information.,Melbourne VIC,Grant Executive Search,
2529,Digital Marketing Lead - 12 Month FTC,"You're commercial, delivery focussed and confident in your abilities to demonstrate ROI using data driven strategies.",Melbourne VIC,Bluefin Resources,"$100,000 - $130,000 a year"
2530,Product Manager - Startup,"Deep knowledge of the data - comfortable with data and analytics.Knowledge of the Market and industry, competitors, key trends in technology, customer…",Richmond VIC,RECRUIT4,
2531,Payroll Manager,You will be able to manage multiple reports simultaneously and analyse trends in payroll data.Ideally you will have gained experience from a Payroll Management…,Melbourne VIC,FourQuarters,"$85,000 a year"
2532,Channel Sales Manager - Service Providers,"Working with more than 500 global enterprises, including Deloitte, KPMG, Bloomberg and NATO, they have been recognized by analysts and customers alike for its…",Melbourne VIC,SalesTribe,"$120,000 - $150,000 a year"
2533,Associate Director Strategy,Analysis and data interpretation: Analysing and interpreting external and internal data to develop Strategies and recommendations;,Melbourne VIC,Grant Executive Search,
2534,IBM Intergration Bus Specialist - IIB/APIConnect Developer -...,"Participate in project planning sessions with project managers, business analysts and team members to analyze business requirements and outline the proposed IT…",Geelong VIC,Total Resource Solutions,$650 a day
2535,Contract Senior Back End .Net Developer,Current team is 3 engineers + 1 technical analyst with plans to grow the team to 10+ over 18 to 24 months.Senior Engineer / 6 month Contract / CBD / $750 - 850…,Melbourne VIC,FourQuarters,$750 - $850 a day
2536,SAP HR OM (Organisational Management) Consultant,"As a consultant / business analyst you will be responsible for HR OM (Organisational Management).The role will involve maintenance, support, master data,…",Melbourne VIC,Speller International,
2537,Senior Back End Java Engineer,"Great fundamental knowledge and experience with Java 9+, Spring, Spring Boot, Spring data and hiberate.What would I be doing?",Melbourne VIC,Xpand Group,
2538,Senior Investment Performance Analyst,Your challenges will to add value to the Heads of Investments and present high level investment performance data information.,Melbourne VIC,Grant Executive Search,
2539,Digital Marketing Lead - 12 Month FTC,"You're commercial, delivery focussed and confident in your abilities to demonstrate ROI using data driven strategies.",Melbourne VIC,Bluefin Resources,"$100,000 - $130,000 a year"
