,Title,Location,Company,Salary
2944,Data/Business Analyst,"Vancouver, BC",Electronic Arts,
2945,Data Platform Analyst,"Vancouver, BC",Vancity,
2946,Data Engineer,"Vancouver, BC",Electronic Arts,
2947,Supply Chain Data Analyst,"Vancouver, BC",Mountain Equipment Co-op,
2948,Research Analyst,"Vancouver, BC",Langara College,$29.91 - $34.46 an hour
2949,"Data Analyst, Rural Surgical O bstetrical Networks","Vancouver, BC",University of British Columbia,"$51,549 a year"
2950,Data Analyst,"Vancouver, BC",RBC,
2951,CLK STN 11R - Records and Data Analyst,"Vancouver, BC",BC Public Service,
2952,Associate Data Analyst,"Vancouver, BC",Electronic Arts,
2953,Business Data Analyst,"Vancouver, BC",University of British Columbia,"$72,128 a year"
2954,Data/Business Analyst,"Vancouver, BC",Electronic Arts,
2955,Data Platform Analyst,"Vancouver, BC",Vancity,
2956,Data Engineer,"Vancouver, BC",Electronic Arts,
2957,Supply Chain Data Analyst,"Vancouver, BC",Mountain Equipment Co-op,
2958,Research Analyst,"Vancouver, BC",Langara College,$29.91 - $34.46 an hour
2959,"Data Analyst, Rural Surgical O bstetrical Networks","Vancouver, BC",University of British Columbia,"$51,549 a year"
2960,Data Analyst,"Vancouver, BC",RBC,
2961,CLK STN 11R - Records and Data Analyst,"Vancouver, BC",BC Public Service,
2962,Associate Data Analyst,"Vancouver, BC",Electronic Arts,
2963,Business Data Analyst,"Vancouver, BC",University of British Columbia,"$72,128 a year"
2964,Data/Business Analyst,"Vancouver, BC",Electronic Arts,
2965,Data Platform Analyst,"Vancouver, BC",Vancity,
2966,Data Engineer,"Vancouver, BC",Electronic Arts,
2967,Supply Chain Data Analyst,"Vancouver, BC",Mountain Equipment Co-op,
2968,Research Analyst,"Vancouver, BC",Langara College,$29.91 - $34.46 an hour
2969,"Data Analyst, Rural Surgical O bstetrical Networks","Vancouver, BC",University of British Columbia,"$51,549 a year"
2970,Data Analyst,"Vancouver, BC",RBC,
2971,CLK STN 11R - Records and Data Analyst,"Vancouver, BC",BC Public Service,
2972,Associate Data Analyst,"Vancouver, BC",Electronic Arts,
2973,Business Data Analyst,"Vancouver, BC",University of British Columbia,"$72,128 a year"
2974,Data/Business Analyst,"Vancouver, BC",Electronic Arts,
2975,Data Platform Analyst,"Vancouver, BC",Vancity,
2976,Data Engineer,"Vancouver, BC",Electronic Arts,
2977,Supply Chain Data Analyst,"Vancouver, BC",Mountain Equipment Co-op,
2978,Research Analyst,"Vancouver, BC",Langara College,$29.91 - $34.46 an hour
2979,"Data Analyst, Rural Surgical O bstetrical Networks","Vancouver, BC",University of British Columbia,"$51,549 a year"
2980,Data Analyst,"Vancouver, BC",RBC,
2981,CLK STN 11R - Records and Data Analyst,"Vancouver, BC",BC Public Service,
2982,Associate Data Analyst,"Vancouver, BC",Electronic Arts,
2983,Business Data Analyst,"Vancouver, BC",University of British Columbia,"$72,128 a year"
2984,Data/Business Analyst,"Vancouver, BC",Electronic Arts,
2985,Data Platform Analyst,"Vancouver, BC",Vancity,
2986,Data Engineer,"Vancouver, BC",Electronic Arts,
2987,Supply Chain Data Analyst,"Vancouver, BC",Mountain Equipment Co-op,
2988,Research Analyst,"Vancouver, BC",Langara College,$29.91 - $34.46 an hour
2989,"Data Analyst, Rural Surgical O bstetrical Networks","Vancouver, BC",University of British Columbia,"$51,549 a year"
2990,Data Analyst,"Vancouver, BC",RBC,
2991,CLK STN 11R - Records and Data Analyst,"Vancouver, BC",BC Public Service,
2992,Associate Data Analyst,"Vancouver, BC",Electronic Arts,
2993,Business Data Analyst,"Vancouver, BC",University of British Columbia,"$72,128 a year"
2994,Data/Business Analyst,"Vancouver, BC",Electronic Arts,
2995,Data Platform Analyst,"Vancouver, BC",Vancity,
2996,Data Engineer,"Vancouver, BC",Electronic Arts,
2997,Supply Chain Data Analyst,"Vancouver, BC",Mountain Equipment Co-op,
2998,Research Analyst,"Vancouver, BC",Langara College,$29.91 - $34.46 an hour
2999,"Data Analyst, Rural Surgical O bstetrical Networks","Vancouver, BC",University of British Columbia,"$51,549 a year"
3000,Data Analyst,"Vancouver, BC",RBC,
3001,CLK STN 11R - Records and Data Analyst,"Vancouver, BC",BC Public Service,
3002,Associate Data Analyst,"Vancouver, BC",Electronic Arts,
3003,Business Data Analyst,"Vancouver, BC",University of British Columbia,"$72,128 a year"
3004,Data/Business Analyst,"Vancouver, BC",Electronic Arts,
3005,Data Platform Analyst,"Vancouver, BC",Vancity,
3006,Data Engineer,"Vancouver, BC",Electronic Arts,
3007,Supply Chain Data Analyst,"Vancouver, BC",Mountain Equipment Co-op,
3008,Research Analyst,"Vancouver, BC",Langara College,$29.91 - $34.46 an hour
3009,"Data Analyst, Rural Surgical O bstetrical Networks","Vancouver, BC",University of British Columbia,"$51,549 a year"
3010,Data Analyst,"Vancouver, BC",RBC,
3011,CLK STN 11R - Records and Data Analyst,"Vancouver, BC",BC Public Service,
3012,Associate Data Analyst,"Vancouver, BC",Electronic Arts,
3013,Business Data Analyst,"Vancouver, BC",University of British Columbia,"$72,128 a year"
3014,Data/Business Analyst,"Vancouver, BC",Electronic Arts,
3015,Data Platform Analyst,"Vancouver, BC",Vancity,
3016,Data Engineer,"Vancouver, BC",Electronic Arts,
3017,Supply Chain Data Analyst,"Vancouver, BC",Mountain Equipment Co-op,
3018,Research Analyst,"Vancouver, BC",Langara College,$29.91 - $34.46 an hour
3019,"Data Analyst, Rural Surgical O bstetrical Networks","Vancouver, BC",University of British Columbia,"$51,549 a year"
3020,Data Analyst,"Vancouver, BC",RBC,
3021,CLK STN 11R - Records and Data Analyst,"Vancouver, BC",BC Public Service,
3022,Associate Data Analyst,"Vancouver, BC",Electronic Arts,
3023,Business Data Analyst,"Vancouver, BC",University of British Columbia,"$72,128 a year"
3024,Data/Business Analyst,"Vancouver, BC",Electronic Arts,
3025,Data Platform Analyst,"Vancouver, BC",Vancity,
3026,Data Engineer,"Vancouver, BC",Electronic Arts,
3027,Supply Chain Data Analyst,"Vancouver, BC",Mountain Equipment Co-op,
3028,Research Analyst,"Vancouver, BC",Langara College,$29.91 - $34.46 an hour
3029,"Data Analyst, Rural Surgical O bstetrical Networks","Vancouver, BC",University of British Columbia,"$51,549 a year"
3030,Data Analyst,"Vancouver, BC",RBC,
3031,CLK STN 11R - Records and Data Analyst,"Vancouver, BC",BC Public Service,
3032,Associate Data Analyst,"Vancouver, BC",Electronic Arts,
3033,Business Data Analyst,"Vancouver, BC",University of British Columbia,"$72,128 a year"
3034,Data/Business Analyst,"Vancouver, BC",Electronic Arts,
3035,Data Platform Analyst,"Vancouver, BC",Vancity,
3036,Data Engineer,"Vancouver, BC",Electronic Arts,
3037,Supply Chain Data Analyst,"Vancouver, BC",Mountain Equipment Co-op,
3038,Research Analyst,"Vancouver, BC",Langara College,$29.91 - $34.46 an hour
3039,"Data Analyst, Rural Surgical O bstetrical Networks","Vancouver, BC",University of British Columbia,"$51,549 a year"
3040,Data Analyst,"Vancouver, BC",RBC,
3041,CLK STN 11R - Records and Data Analyst,"Vancouver, BC",BC Public Service,
3042,Associate Data Analyst,"Vancouver, BC",Electronic Arts,
3043,Business Data Analyst,"Vancouver, BC",University of British Columbia,"$72,128 a year"
3044,Data/Business Analyst,"Vancouver, BC",Electronic Arts,
3045,Data Platform Analyst,"Vancouver, BC",Vancity,
3046,Data Engineer,"Vancouver, BC",Electronic Arts,
3047,Supply Chain Data Analyst,"Vancouver, BC",Mountain Equipment Co-op,
3048,Research Analyst,"Vancouver, BC",Langara College,$29.91 - $34.46 an hour
3049,"Data Analyst, Rural Surgical O bstetrical Networks","Vancouver, BC",University of British Columbia,"$51,549 a year"
3050,Data Analyst,"Vancouver, BC",RBC,
3051,CLK STN 11R - Records and Data Analyst,"Vancouver, BC",BC Public Service,
3052,Associate Data Analyst,"Vancouver, BC",Electronic Arts,
3053,Business Data Analyst,"Vancouver, BC",University of British Columbia,"$72,128 a year"
3054,Data/Business Analyst,"Vancouver, BC",Electronic Arts,
3055,Data Platform Analyst,"Vancouver, BC",Vancity,
3056,Data Engineer,"Vancouver, BC",Electronic Arts,
3057,Supply Chain Data Analyst,"Vancouver, BC",Mountain Equipment Co-op,
3058,Research Analyst,"Vancouver, BC",Langara College,$29.91 - $34.46 an hour
3059,"Data Analyst, Rural Surgical O bstetrical Networks","Vancouver, BC",University of British Columbia,"$51,549 a year"
3060,Data Analyst,"Vancouver, BC",RBC,
3061,CLK STN 11R - Records and Data Analyst,"Vancouver, BC",BC Public Service,
3062,Associate Data Analyst,"Vancouver, BC",Electronic Arts,
3063,Business Data Analyst,"Vancouver, BC",University of British Columbia,"$72,128 a year"
3064,Data/Business Analyst,"Vancouver, BC",Electronic Arts,
3065,Data Platform Analyst,"Vancouver, BC",Vancity,
3066,Data Engineer,"Vancouver, BC",Electronic Arts,
3067,Supply Chain Data Analyst,"Vancouver, BC",Mountain Equipment Co-op,
3068,Research Analyst,"Vancouver, BC",Langara College,$29.91 - $34.46 an hour
3069,"Data Analyst, Rural Surgical O bstetrical Networks","Vancouver, BC",University of British Columbia,"$51,549 a year"
3070,Data Analyst,"Vancouver, BC",RBC,
3071,CLK STN 11R - Records and Data Analyst,"Vancouver, BC",BC Public Service,
3072,Associate Data Analyst,"Vancouver, BC",Electronic Arts,
3073,Business Data Analyst,"Vancouver, BC",University of British Columbia,"$72,128 a year"
3074,Data/Business Analyst,"Vancouver, BC",Electronic Arts,
3075,Data Platform Analyst,"Vancouver, BC",Vancity,
3076,Data Engineer,"Vancouver, BC",Electronic Arts,
3077,Supply Chain Data Analyst,"Vancouver, BC",Mountain Equipment Co-op,
3078,Research Analyst,"Vancouver, BC",Langara College,$29.91 - $34.46 an hour
3079,"Data Analyst, Rural Surgical O bstetrical Networks","Vancouver, BC",University of British Columbia,"$51,549 a year"
3080,Data Analyst,"Vancouver, BC",RBC,
3081,CLK STN 11R - Records and Data Analyst,"Vancouver, BC",BC Public Service,
3082,Associate Data Analyst,"Vancouver, BC",Electronic Arts,
3083,Business Data Analyst,"Vancouver, BC",University of British Columbia,"$72,128 a year"
3084,Data/Business Analyst,"Vancouver, BC",Electronic Arts,
3085,Data Platform Analyst,"Vancouver, BC",Vancity,
3086,Data Engineer,"Vancouver, BC",Electronic Arts,
3087,Supply Chain Data Analyst,"Vancouver, BC",Mountain Equipment Co-op,
3088,Research Analyst,"Vancouver, BC",Langara College,$29.91 - $34.46 an hour
3089,"Data Analyst, Rural Surgical O bstetrical Networks","Vancouver, BC",University of British Columbia,"$51,549 a year"
3090,Data Analyst,"Vancouver, BC",RBC,
3091,CLK STN 11R - Records and Data Analyst,"Vancouver, BC",BC Public Service,
3092,Associate Data Analyst,"Vancouver, BC",Electronic Arts,
3093,Business Data Analyst,"Vancouver, BC",University of British Columbia,"$72,128 a year"
3094,Data/Business Analyst,"Vancouver, BC",Electronic Arts,
3095,Data Platform Analyst,"Vancouver, BC",Vancity,
3096,Data Engineer,"Vancouver, BC",Electronic Arts,
3097,Supply Chain Data Analyst,"Vancouver, BC",Mountain Equipment Co-op,
3098,Research Analyst,"Vancouver, BC",Langara College,$29.91 - $34.46 an hour
3099,"Data Analyst, Rural Surgical O bstetrical Networks","Vancouver, BC",University of British Columbia,"$51,549 a year"
3100,Data Analyst,"Vancouver, BC",RBC,
3101,CLK STN 11R - Records and Data Analyst,"Vancouver, BC",BC Public Service,
3102,Associate Data Analyst,"Vancouver, BC",Electronic Arts,
3103,Business Data Analyst,"Vancouver, BC",University of British Columbia,"$72,128 a year"
3104,Data/Business Analyst,"Vancouver, BC",Electronic Arts,
3105,Data Platform Analyst,"Vancouver, BC",Vancity,
3106,Data Engineer,"Vancouver, BC",Electronic Arts,
3107,Supply Chain Data Analyst,"Vancouver, BC",Mountain Equipment Co-op,
3108,Research Analyst,"Vancouver, BC",Langara College,$29.91 - $34.46 an hour
3109,"Data Analyst, Rural Surgical O bstetrical Networks","Vancouver, BC",University of British Columbia,"$51,549 a year"
3110,Data Analyst,"Vancouver, BC",RBC,
3111,CLK STN 11R - Records and Data Analyst,"Vancouver, BC",BC Public Service,
3112,Associate Data Analyst,"Vancouver, BC",Electronic Arts,
3113,Business Data Analyst,"Vancouver, BC",University of British Columbia,"$72,128 a year"
3114,Data/Business Analyst,"Vancouver, BC",Electronic Arts,
3115,Data Platform Analyst,"Vancouver, BC",Vancity,
3116,Data Engineer,"Vancouver, BC",Electronic Arts,
3117,Supply Chain Data Analyst,"Vancouver, BC",Mountain Equipment Co-op,
3118,Research Analyst,"Vancouver, BC",Langara College,$29.91 - $34.46 an hour
3119,"Data Analyst, Rural Surgical O bstetrical Networks","Vancouver, BC",University of British Columbia,"$51,549 a year"
3120,Data Analyst,"Vancouver, BC",RBC,
3121,CLK STN 11R - Records and Data Analyst,"Vancouver, BC",BC Public Service,
3122,Associate Data Analyst,"Vancouver, BC",Electronic Arts,
3123,Business Data Analyst,"Vancouver, BC",University of British Columbia,"$72,128 a year"
3124,Data/Business Analyst,"Vancouver, BC",Electronic Arts,
3125,Data Platform Analyst,"Vancouver, BC",Vancity,
3126,Data Engineer,"Vancouver, BC",Electronic Arts,
3127,Supply Chain Data Analyst,"Vancouver, BC",Mountain Equipment Co-op,
3128,Research Analyst,"Vancouver, BC",Langara College,$29.91 - $34.46 an hour
3129,"Data Analyst, Rural Surgical O bstetrical Networks","Vancouver, BC",University of British Columbia,"$51,549 a year"
3130,Data Analyst Intern,"Kanata, ON",IQVIA,
3131,Senior Business Data Analyst,"Ottawa, ON",Public Prosecution Service of Canada,"$80,274 - $86,788 a year"
3132,Privacy Analyst,"Ottawa, ON",Shopify,
3133,"Analyst, Payroll","Ottawa, ON",City of Ottawa,"$58,788 - $68,781 a year"
3134,Clinical Trials Data Analyst,"Ottawa, ON",IQVIA,
3135,Business/ Data Analyst,"Ottawa, ON",PEOPLEINSIGHT,
3136,"EC-03 - Statistical Officer / EC-04 - Analyst, HR Analytics...","Ottawa, ON",Department of Justice Canada,"$63,428 - $71,769 a year"
3137,Data Analyst,"Ottawa, ON",Fujitsu,
3138,Physical Scientist / Physical science policy and planning an...,"Ottawa, ON",Natural Resources Canada,
3139,Budget Analyst (New Grad),"Ottawa, ON",Innovapost,
3140,Data Analyst Intern,"Kanata, ON",IQVIA,
3141,Senior Business Data Analyst,"Ottawa, ON",Public Prosecution Service of Canada,"$80,274 - $86,788 a year"
3142,Privacy Analyst,"Ottawa, ON",Shopify,
3143,"Analyst, Payroll","Ottawa, ON",City of Ottawa,"$58,788 - $68,781 a year"
3144,Clinical Trials Data Analyst,"Ottawa, ON",IQVIA,
3145,Business/ Data Analyst,"Ottawa, ON",PEOPLEINSIGHT,
3146,"EC-03 - Statistical Officer / EC-04 - Analyst, HR Analytics...","Ottawa, ON",Department of Justice Canada,"$63,428 - $71,769 a year"
3147,Data Analyst,"Ottawa, ON",Fujitsu,
3148,Physical Scientist / Physical science policy and planning an...,"Ottawa, ON",Natural Resources Canada,
3149,Budget Analyst (New Grad),"Ottawa, ON",Innovapost,
3150,Data Analyst Intern,"Kanata, ON",IQVIA,
3151,Senior Business Data Analyst,"Ottawa, ON",Public Prosecution Service of Canada,"$80,274 - $86,788 a year"
3152,Privacy Analyst,"Ottawa, ON",Shopify,
3153,"Analyst, Payroll","Ottawa, ON",City of Ottawa,"$58,788 - $68,781 a year"
3154,Clinical Trials Data Analyst,"Ottawa, ON",IQVIA,
3155,Business/ Data Analyst,"Ottawa, ON",PEOPLEINSIGHT,
3156,"EC-03 - Statistical Officer / EC-04 - Analyst, HR Analytics...","Ottawa, ON",Department of Justice Canada,"$63,428 - $71,769 a year"
3157,Data Analyst,"Ottawa, ON",Fujitsu,
3158,Physical Scientist / Physical science policy and planning an...,"Ottawa, ON",Natural Resources Canada,
3159,Budget Analyst (New Grad),"Ottawa, ON",Innovapost,
3160,Data Analyst Intern,"Kanata, ON",IQVIA,
3161,Senior Business Data Analyst,"Ottawa, ON",Public Prosecution Service of Canada,"$80,274 - $86,788 a year"
3162,Privacy Analyst,"Ottawa, ON",Shopify,
3163,"Analyst, Payroll","Ottawa, ON",City of Ottawa,"$58,788 - $68,781 a year"
3164,Clinical Trials Data Analyst,"Ottawa, ON",IQVIA,
3165,Business/ Data Analyst,"Ottawa, ON",PEOPLEINSIGHT,
3166,"EC-03 - Statistical Officer / EC-04 - Analyst, HR Analytics...","Ottawa, ON",Department of Justice Canada,"$63,428 - $71,769 a year"
3167,Data Analyst,"Ottawa, ON",Fujitsu,
3168,Physical Scientist / Physical science policy and planning an...,"Ottawa, ON",Natural Resources Canada,
3169,Budget Analyst (New Grad),"Ottawa, ON",Innovapost,
3170,Data Analyst Intern,"Kanata, ON",IQVIA,
3171,Senior Business Data Analyst,"Ottawa, ON",Public Prosecution Service of Canada,"$80,274 - $86,788 a year"
3172,Privacy Analyst,"Ottawa, ON",Shopify,
3173,"Analyst, Payroll","Ottawa, ON",City of Ottawa,"$58,788 - $68,781 a year"
3174,Clinical Trials Data Analyst,"Ottawa, ON",IQVIA,
3175,Business/ Data Analyst,"Ottawa, ON",PEOPLEINSIGHT,
3176,"EC-03 - Statistical Officer / EC-04 - Analyst, HR Analytics...","Ottawa, ON",Department of Justice Canada,"$63,428 - $71,769 a year"
3177,Data Analyst,"Ottawa, ON",Fujitsu,
3178,Physical Scientist / Physical science policy and planning an...,"Ottawa, ON",Natural Resources Canada,
3179,Budget Analyst (New Grad),"Ottawa, ON",Innovapost,
3180,Data Analyst Intern,"Kanata, ON",IQVIA,
3181,Senior Business Data Analyst,"Ottawa, ON",Public Prosecution Service of Canada,"$80,274 - $86,788 a year"
3182,Privacy Analyst,"Ottawa, ON",Shopify,
3183,"Analyst, Payroll","Ottawa, ON",City of Ottawa,"$58,788 - $68,781 a year"
3184,Clinical Trials Data Analyst,"Ottawa, ON",IQVIA,
3185,Business/ Data Analyst,"Ottawa, ON",PEOPLEINSIGHT,
3186,"EC-03 - Statistical Officer / EC-04 - Analyst, HR Analytics...","Ottawa, ON",Department of Justice Canada,"$63,428 - $71,769 a year"
3187,Data Analyst,"Ottawa, ON",Fujitsu,
3188,Physical Scientist / Physical science policy and planning an...,"Ottawa, ON",Natural Resources Canada,
3189,Budget Analyst (New Grad),"Ottawa, ON",Innovapost,
3190,Data Analyst Intern,"Kanata, ON",IQVIA,
3191,Senior Business Data Analyst,"Ottawa, ON",Public Prosecution Service of Canada,"$80,274 - $86,788 a year"
3192,Privacy Analyst,"Ottawa, ON",Shopify,
3193,"Analyst, Payroll","Ottawa, ON",City of Ottawa,"$58,788 - $68,781 a year"
3194,Clinical Trials Data Analyst,"Ottawa, ON",IQVIA,
3195,Business/ Data Analyst,"Ottawa, ON",PEOPLEINSIGHT,
3196,"EC-03 - Statistical Officer / EC-04 - Analyst, HR Analytics...","Ottawa, ON",Department of Justice Canada,"$63,428 - $71,769 a year"
3197,Data Analyst,"Ottawa, ON",Fujitsu,
3198,Physical Scientist / Physical science policy and planning an...,"Ottawa, ON",Natural Resources Canada,
3199,Budget Analyst (New Grad),"Ottawa, ON",Innovapost,
3200,Data Analyst Intern,"Kanata, ON",IQVIA,
3201,Senior Business Data Analyst,"Ottawa, ON",Public Prosecution Service of Canada,"$80,274 - $86,788 a year"
3202,Privacy Analyst,"Ottawa, ON",Shopify,
3203,"Analyst, Payroll","Ottawa, ON",City of Ottawa,"$58,788 - $68,781 a year"
3204,Clinical Trials Data Analyst,"Ottawa, ON",IQVIA,
3205,Business/ Data Analyst,"Ottawa, ON",PEOPLEINSIGHT,
3206,"EC-03 - Statistical Officer / EC-04 - Analyst, HR Analytics...","Ottawa, ON",Department of Justice Canada,"$63,428 - $71,769 a year"
3207,Data Analyst,"Ottawa, ON",Fujitsu,
3208,Physical Scientist / Physical science policy and planning an...,"Ottawa, ON",Natural Resources Canada,
3209,Budget Analyst (New Grad),"Ottawa, ON",Innovapost,
3210,Data Analyst Intern,"Kanata, ON",IQVIA,
3211,Senior Business Data Analyst,"Ottawa, ON",Public Prosecution Service of Canada,"$80,274 - $86,788 a year"
3212,Privacy Analyst,"Ottawa, ON",Shopify,
3213,"Analyst, Payroll","Ottawa, ON",City of Ottawa,"$58,788 - $68,781 a year"
3214,Clinical Trials Data Analyst,"Ottawa, ON",IQVIA,
3215,Business/ Data Analyst,"Ottawa, ON",PEOPLEINSIGHT,
3216,"EC-03 - Statistical Officer / EC-04 - Analyst, HR Analytics...","Ottawa, ON",Department of Justice Canada,"$63,428 - $71,769 a year"
3217,Data Analyst,"Ottawa, ON",Fujitsu,
3218,Physical Scientist / Physical science policy and planning an...,"Ottawa, ON",Natural Resources Canada,
3219,Budget Analyst (New Grad),"Ottawa, ON",Innovapost,
3220,Data Analyst Intern,"Kanata, ON",IQVIA,
3221,Senior Business Data Analyst,"Ottawa, ON",Public Prosecution Service of Canada,"$80,274 - $86,788 a year"
3222,Privacy Analyst,"Ottawa, ON",Shopify,
3223,"Analyst, Payroll","Ottawa, ON",City of Ottawa,"$58,788 - $68,781 a year"
3224,Clinical Trials Data Analyst,"Ottawa, ON",IQVIA,
3225,Business/ Data Analyst,"Ottawa, ON",PEOPLEINSIGHT,
3226,"EC-03 - Statistical Officer / EC-04 - Analyst, HR Analytics...","Ottawa, ON",Department of Justice Canada,"$63,428 - $71,769 a year"
3227,Data Analyst,"Ottawa, ON",Fujitsu,
3228,Physical Scientist / Physical science policy and planning an...,"Ottawa, ON",Natural Resources Canada,
3229,Budget Analyst (New Grad),"Ottawa, ON",Innovapost,
3230,Data Analyst Intern,"Kanata, ON",IQVIA,
3231,Senior Business Data Analyst,"Ottawa, ON",Public Prosecution Service of Canada,"$80,274 - $86,788 a year"
3232,Privacy Analyst,"Ottawa, ON",Shopify,
3233,"Analyst, Payroll","Ottawa, ON",City of Ottawa,"$58,788 - $68,781 a year"
3234,Clinical Trials Data Analyst,"Ottawa, ON",IQVIA,
3235,Business/ Data Analyst,"Ottawa, ON",PEOPLEINSIGHT,
3236,"EC-03 - Statistical Officer / EC-04 - Analyst, HR Analytics...","Ottawa, ON",Department of Justice Canada,"$63,428 - $71,769 a year"
3237,Data Analyst,"Ottawa, ON",Fujitsu,
3238,Physical Scientist / Physical science policy and planning an...,"Ottawa, ON",Natural Resources Canada,
3239,Budget Analyst (New Grad),"Ottawa, ON",Innovapost,
3240,Data Analyst Intern,"Kanata, ON",IQVIA,
3241,Senior Business Data Analyst,"Ottawa, ON",Public Prosecution Service of Canada,"$80,274 - $86,788 a year"
3242,Privacy Analyst,"Ottawa, ON",Shopify,
3243,"Analyst, Payroll","Ottawa, ON",City of Ottawa,"$58,788 - $68,781 a year"
3244,Clinical Trials Data Analyst,"Ottawa, ON",IQVIA,
3245,Business/ Data Analyst,"Ottawa, ON",PEOPLEINSIGHT,
3246,"EC-03 - Statistical Officer / EC-04 - Analyst, HR Analytics...","Ottawa, ON",Department of Justice Canada,"$63,428 - $71,769 a year"
3247,Data Analyst,"Ottawa, ON",Fujitsu,
3248,Physical Scientist / Physical science policy and planning an...,"Ottawa, ON",Natural Resources Canada,
3249,Budget Analyst (New Grad),"Ottawa, ON",Innovapost,
3250,Data Analyst Intern,"Kanata, ON",IQVIA,
3251,Senior Business Data Analyst,"Ottawa, ON",Public Prosecution Service of Canada,"$80,274 - $86,788 a year"
3252,Privacy Analyst,"Ottawa, ON",Shopify,
3253,"Analyst, Payroll","Ottawa, ON",City of Ottawa,"$58,788 - $68,781 a year"
3254,Clinical Trials Data Analyst,"Ottawa, ON",IQVIA,
3255,Business/ Data Analyst,"Ottawa, ON",PEOPLEINSIGHT,
3256,"EC-03 - Statistical Officer / EC-04 - Analyst, HR Analytics...","Ottawa, ON",Department of Justice Canada,"$63,428 - $71,769 a year"
3257,Data Analyst,"Ottawa, ON",Fujitsu,
3258,Physical Scientist / Physical science policy and planning an...,"Ottawa, ON",Natural Resources Canada,
3259,Budget Analyst (New Grad),"Ottawa, ON",Innovapost,
3260,Data Analyst Intern,"Kanata, ON",IQVIA,
3261,Senior Business Data Analyst,"Ottawa, ON",Public Prosecution Service of Canada,"$80,274 - $86,788 a year"
3262,Privacy Analyst,"Ottawa, ON",Shopify,
3263,"Analyst, Payroll","Ottawa, ON",City of Ottawa,"$58,788 - $68,781 a year"
3264,Clinical Trials Data Analyst,"Ottawa, ON",IQVIA,
3265,Business/ Data Analyst,"Ottawa, ON",PEOPLEINSIGHT,
3266,"EC-03 - Statistical Officer / EC-04 - Analyst, HR Analytics...","Ottawa, ON",Department of Justice Canada,"$63,428 - $71,769 a year"
3267,Data Analyst,"Ottawa, ON",Fujitsu,
3268,Physical Scientist / Physical science policy and planning an...,"Ottawa, ON",Natural Resources Canada,
3269,Budget Analyst (New Grad),"Ottawa, ON",Innovapost,
3270,Data Analyst Intern,"Kanata, ON",IQVIA,
3271,Senior Business Data Analyst,"Ottawa, ON",Public Prosecution Service of Canada,"$80,274 - $86,788 a year"
3272,Privacy Analyst,"Ottawa, ON",Shopify,
3273,"Analyst, Payroll","Ottawa, ON",City of Ottawa,"$58,788 - $68,781 a year"
3274,Clinical Trials Data Analyst,"Ottawa, ON",IQVIA,
3275,Business/ Data Analyst,"Ottawa, ON",PEOPLEINSIGHT,
3276,"EC-03 - Statistical Officer / EC-04 - Analyst, HR Analytics...","Ottawa, ON",Department of Justice Canada,"$63,428 - $71,769 a year"
3277,Data Analyst,"Ottawa, ON",Fujitsu,
3278,Physical Scientist / Physical science policy and planning an...,"Ottawa, ON",Natural Resources Canada,
3279,Budget Analyst (New Grad),"Ottawa, ON",Innovapost,
3280,Data Analyst Intern,"Kanata, ON",IQVIA,
3281,Senior Business Data Analyst,"Ottawa, ON",Public Prosecution Service of Canada,"$80,274 - $86,788 a year"
3282,Privacy Analyst,"Ottawa, ON",Shopify,
3283,"Analyst, Payroll","Ottawa, ON",City of Ottawa,"$58,788 - $68,781 a year"
3284,Clinical Trials Data Analyst,"Ottawa, ON",IQVIA,
3285,Business/ Data Analyst,"Ottawa, ON",PEOPLEINSIGHT,
3286,"EC-03 - Statistical Officer / EC-04 - Analyst, HR Analytics...","Ottawa, ON",Department of Justice Canada,"$63,428 - $71,769 a year"
3287,Data Analyst,"Ottawa, ON",Fujitsu,
3288,Physical Scientist / Physical science policy and planning an...,"Ottawa, ON",Natural Resources Canada,
3289,Budget Analyst (New Grad),"Ottawa, ON",Innovapost,
3290,Data Analyst Intern,"Kanata, ON",IQVIA,
3291,Senior Business Data Analyst,"Ottawa, ON",Public Prosecution Service of Canada,"$80,274 - $86,788 a year"
3292,Privacy Analyst,"Ottawa, ON",Shopify,
3293,"Analyst, Payroll","Ottawa, ON",City of Ottawa,"$58,788 - $68,781 a year"
3294,Clinical Trials Data Analyst,"Ottawa, ON",IQVIA,
3295,Business/ Data Analyst,"Ottawa, ON",PEOPLEINSIGHT,
3296,"EC-03 - Statistical Officer / EC-04 - Analyst, HR Analytics...","Ottawa, ON",Department of Justice Canada,"$63,428 - $71,769 a year"
3297,Data Analyst,"Ottawa, ON",Fujitsu,
3298,Physical Scientist / Physical science policy and planning an...,"Ottawa, ON",Natural Resources Canada,
3299,Budget Analyst (New Grad),"Ottawa, ON",Innovapost,
3300,Data Analyst Intern,"Kanata, ON",IQVIA,
3301,Senior Business Data Analyst,"Ottawa, ON",Public Prosecution Service of Canada,"$80,274 - $86,788 a year"
3302,Privacy Analyst,"Ottawa, ON",Shopify,
3303,"Analyst, Payroll","Ottawa, ON",City of Ottawa,"$58,788 - $68,781 a year"
3304,Clinical Trials Data Analyst,"Ottawa, ON",IQVIA,
3305,Business/ Data Analyst,"Ottawa, ON",PEOPLEINSIGHT,
3306,"EC-03 - Statistical Officer / EC-04 - Analyst, HR Analytics...","Ottawa, ON",Department of Justice Canada,"$63,428 - $71,769 a year"
