,Title,Summary,Location,Company,Salary
3185,Physical Scientist / Physical science policy and planning an...,"Experience compiling, synthesizing and analyzing scientific data from various sources.Experience learning from external sources about improvements to data /…","Ottawa, ON",Natural Resources Canada,
3186,Data Analyst,"Projected to begin in early 2020, the Data Analyst will be responsible for:Map and specify the required transformations from the source data to the target data…","Ottawa, ON",Fujitsu,
3187,Business/ Data Analyst,"Produce creative and informative visualizations of customer data.To be successful in this role, you should be detailed-oriented and enjoy working with data.","Ottawa, ON",PEOPLEINSIGHT,
3188,Clinical Trials Data Analyst,We’re hiring Clinical Trials Data Anonymization Analysts to support an expanding line of business.Process clients’ clinical trials documents and data.,"Ottawa, ON",IQVIA,
3189,Analyst - Financial Management,"Experience in using Microsoft Power BI or other business intelligence or data analytics tools.Experience in using, modifying and manipulating data using…","Ottawa, ON",Statistics Canada,"$54,694 - $76,725 a year"
3190,Senior Compensation Analyst,Are data driven and a master at crunching numbers to identify trends and make informed decisions.Dive into market data to ensure that our compensation planning…,"Ottawa, ON",Shopify,
3191,"EC-03 - Statistical Officer / EC-04 - Analyst, HR Analytics...","EX1 - Significant* experience in the production, analysis and interpretation of complex data sets and statistics from various data sources.","Ottawa, ON",Department of Justice Canada,"$63,428 - $71,769 a year"
3192,Statistician / Statistical Coordinator / Policy Analyst,"Knowledge of statistics and data analysis methods.Ability to review, analyze and interpret large data sets.Candidates must have a degree.","Ottawa, ON",Public Services and Procurement Canada,"$66,651 - $83,261 a year"
3193,Privacy Analyst,"In particular, we are responsible for managing Shopify’s privacy and data protection program, building Shopify’s IP portfolio, and managing disputes, regulatory…","Ottawa, ON",Shopify,
3194,"Associate Clinical Data Analyst, Abbott Point of Care (Ottaw...","Analyzes data, identifies trends; prepares data tables for clinical reports.With appropriate manager oversight, performs all data management activities for…","Ottawa, ON",Abbott Laboratories,
3195,Physical Scientist / Physical science policy and planning an...,"Experience compiling, synthesizing and analyzing scientific data from various sources.Experience learning from external sources about improvements to data /…","Ottawa, ON",Natural Resources Canada,
3196,Data Analyst,Map and specify the required transformations from the source data to the target data.Define business rules for handling source data.,"Ottawa, ON",Fujitsu,
3197,Business/ Data Analyst,"Produce creative and informative visualizations of customer data.You will be part of an exciting start-up team, focused on amazing customer experiences.","Ottawa, ON",PEOPLEINSIGHT,
3198,Clinical Trials Data Analyst,"Medical writing or trial data programming experience.Process clients’ clinical trials documents and data.Working experience with SQL (MS SQL server), SAS, R,…","Ottawa, ON",IQVIA,
3199,Analyst - Financial Management,"Experience in using Microsoft Power BI or other business intelligence or data analytics tools.Experience in using, modifying and manipulating data using…","Ottawa, ON",Statistics Canada,"$54,694 - $76,725 a year"
3200,Senior Compensation Analyst,Are data driven and a master at crunching numbers to identify trends and make informed decisions.Dive into market data to ensure that our compensation planning…,"Ottawa, ON",Shopify,
3201,"EC-03 - Statistical Officer / EC-04 - Analyst, HR Analytics...","EX1 - Significant* experience in the production, analysis and interpretation of complex data sets and statistics from various data sources.","Ottawa, ON",Department of Justice Canada,"$63,428 - $71,769 a year"
3202,Statistician / Statistical Coordinator / Policy Analyst,Stream 3: Policy Analyst (EC-04).Stream 3: Policy Analyst (EC-04) - Abilities.Stream 3: Policy Analyst (EC-04) - Essential Experience.,"Ottawa, ON",Public Services and Procurement Canada,"$66,651 - $83,261 a year"
3203,Privacy Analyst,"In particular, we are responsible for managing Shopify’s privacy and data protection program, building Shopify’s IP portfolio, and managing disputes, regulatory…","Ottawa, ON",Shopify,
3204,"Associate Clinical Data Analyst, Abbott Point of Care (Ottaw...",The Clinical Data Management Analyst is responsible for most aspects of data management activities in support of assigned clinical studies.,"Ottawa, ON",Abbott Laboratories,
3205,Physical Scientist / Physical science policy and planning an...,"Experience compiling, synthesizing and analyzing scientific data from various sources.Experience learning from external sources about improvements to data /…","Ottawa, ON",Natural Resources Canada,
3206,Data Analyst,"Projected to begin in early 2020, the Data Analyst will be responsible for:Map and specify the required transformations from the source data to the target data…","Ottawa, ON",Fujitsu,
3207,Business/ Data Analyst,"Produce creative and informative visualizations of customer data.To be successful in this role, you should be detailed-oriented and enjoy working with data.","Ottawa, ON",PEOPLEINSIGHT,
3208,Clinical Trials Data Analyst,We’re hiring Clinical Trials Data Anonymization Analysts to support an expanding line of business.Process clients’ clinical trials documents and data.,"Ottawa, ON",IQVIA,
3209,Analyst - Financial Management,"Experience in using Microsoft Power BI or other business intelligence or data analytics tools.Experience in using, modifying and manipulating data using…","Ottawa, ON",Statistics Canada,"$54,694 - $76,725 a year"
3210,Senior Compensation Analyst,Are data driven and a master at crunching numbers to identify trends and make informed decisions.Dive into market data to ensure that our compensation planning…,"Ottawa, ON",Shopify,
3211,"EC-03 - Statistical Officer / EC-04 - Analyst, HR Analytics...","EX1 - Significant* experience in the production, analysis and interpretation of complex data sets and statistics from various data sources.","Ottawa, ON",Department of Justice Canada,"$63,428 - $71,769 a year"
3212,Statistician / Statistical Coordinator / Policy Analyst,Stream 3: Policy Analyst (EC-04).Stream 3: Policy Analyst (EC-04) - Abilities.Stream 3: Policy Analyst (EC-04) - Essential Experience.,"Ottawa, ON",Public Services and Procurement Canada,"$66,651 - $83,261 a year"
3213,Privacy Analyst,"In particular, we are responsible for managing Shopify’s privacy and data protection program, building Shopify’s IP portfolio, and managing disputes, regulatory…","Ottawa, ON",Shopify,
3214,"Associate Clinical Data Analyst, Abbott Point of Care (Ottaw...",The Clinical Data Management Analyst is responsible for most aspects of data management activities in support of assigned clinical studies.,"Ottawa, ON",Abbott Laboratories,
3215,Physical Scientist / Physical science policy and planning an...,"Experience compiling, synthesizing and analyzing scientific data from various sources.Experience learning from external sources about improvements to data /…","Ottawa, ON",Natural Resources Canada,
3216,Data Analyst,"Projected to begin in early 2020, the Data Analyst will be responsible for:Map and specify the required transformations from the source data to the target data…","Ottawa, ON",Fujitsu,
3217,Business/ Data Analyst,"Produce creative and informative visualizations of customer data.To be successful in this role, you should be detailed-oriented and enjoy working with data.","Ottawa, ON",PEOPLEINSIGHT,
3218,Clinical Trials Data Analyst,We’re hiring Clinical Trials Data Anonymization Analysts to support an expanding line of business.Process clients’ clinical trials documents and data.,"Ottawa, ON",IQVIA,
3219,Analyst - Financial Management,"Experience in using Microsoft Power BI or other business intelligence or data analytics tools.Experience in using, modifying and manipulating data using…","Ottawa, ON",Statistics Canada,"$54,694 - $76,725 a year"
3220,Senior Compensation Analyst,Are data driven and a master at crunching numbers to identify trends and make informed decisions.Dive into market data to ensure that our compensation planning…,"Ottawa, ON",Shopify,
3221,"EC-03 - Statistical Officer / EC-04 - Analyst, HR Analytics...","EX1 - Significant* experience in the production, analysis and interpretation of complex data sets and statistics from various data sources.","Ottawa, ON",Department of Justice Canada,"$63,428 - $71,769 a year"
3222,Statistician / Statistical Coordinator / Policy Analyst,Stream 3: Policy Analyst (EC-04).Stream 3: Policy Analyst (EC-04) - Abilities.Stream 3: Policy Analyst (EC-04) - Essential Experience.,"Ottawa, ON",Public Services and Procurement Canada,"$66,651 - $83,261 a year"
3223,Privacy Analyst,"In particular, we are responsible for managing Shopify’s privacy and data protection program, building Shopify’s IP portfolio, and managing disputes, regulatory…","Ottawa, ON",Shopify,
3224,"Associate Clinical Data Analyst, Abbott Point of Care (Ottaw...",The Clinical Data Management Analyst is responsible for most aspects of data management activities in support of assigned clinical studies.,"Ottawa, ON",Abbott Laboratories,
3225,Physical Scientist / Physical science policy and planning an...,"Experience compiling, synthesizing and analyzing scientific data from various sources.Experience learning from external sources about improvements to data /…","Ottawa, ON",Natural Resources Canada,
3226,Data Analyst,"Projected to begin in early 2020, the Data Analyst will be responsible for:Map and specify the required transformations from the source data to the target data…","Ottawa, ON",Fujitsu,
3227,Business/ Data Analyst,"Produce creative and informative visualizations of customer data.To be successful in this role, you should be detailed-oriented and enjoy working with data.","Ottawa, ON",PEOPLEINSIGHT,
3228,Clinical Trials Data Analyst,We’re hiring Clinical Trials Data Anonymization Analysts to support an expanding line of business.Process clients’ clinical trials documents and data.,"Ottawa, ON",IQVIA,
3229,Analyst - Financial Management,"Experience in using Microsoft Power BI or other business intelligence or data analytics tools.Experience in using, modifying and manipulating data using…","Ottawa, ON",Statistics Canada,"$54,694 - $76,725 a year"
3230,Senior Compensation Analyst,Are data driven and a master at crunching numbers to identify trends and make informed decisions.Dive into market data to ensure that our compensation planning…,"Ottawa, ON",Shopify,
3231,"EC-03 - Statistical Officer / EC-04 - Analyst, HR Analytics...","EX1 - Significant* experience in the production, analysis and interpretation of complex data sets and statistics from various data sources.","Ottawa, ON",Department of Justice Canada,"$63,428 - $71,769 a year"
3232,Statistician / Statistical Coordinator / Policy Analyst,Stream 3: Policy Analyst (EC-04).Stream 3: Policy Analyst (EC-04) - Abilities.Stream 3: Policy Analyst (EC-04) - Essential Experience.,"Ottawa, ON",Public Services and Procurement Canada,"$66,651 - $83,261 a year"
3233,Privacy Analyst,"In particular, we are responsible for managing Shopify’s privacy and data protection program, building Shopify’s IP portfolio, and managing disputes, regulatory…","Ottawa, ON",Shopify,
3234,"Associate Clinical Data Analyst, Abbott Point of Care (Ottaw...",The Clinical Data Management Analyst is responsible for most aspects of data management activities in support of assigned clinical studies.,"Ottawa, ON",Abbott Laboratories,
3235,Physical Scientist / Physical science policy and planning an...,"Experience compiling, synthesizing and analyzing scientific data from various sources.Experience learning from external sources about improvements to data /…","Ottawa, ON",Natural Resources Canada,
3236,Data Analyst,"Projected to begin in early 2020, the Data Analyst will be responsible for:Map and specify the required transformations from the source data to the target data…","Ottawa, ON",Fujitsu,
3237,Business/ Data Analyst,"Produce creative and informative visualizations of customer data.To be successful in this role, you should be detailed-oriented and enjoy working with data.","Ottawa, ON",PEOPLEINSIGHT,
3238,Clinical Trials Data Analyst,We’re hiring Clinical Trials Data Anonymization Analysts to support an expanding line of business.Process clients’ clinical trials documents and data.,"Ottawa, ON",IQVIA,
3239,Analyst - Financial Management,"Experience in using Microsoft Power BI or other business intelligence or data analytics tools.Experience in using, modifying and manipulating data using…","Ottawa, ON",Statistics Canada,"$54,694 - $76,725 a year"
3240,Senior Compensation Analyst,Are data driven and a master at crunching numbers to identify trends and make informed decisions.Dive into market data to ensure that our compensation planning…,"Ottawa, ON",Shopify,
3241,"EC-03 - Statistical Officer / EC-04 - Analyst, HR Analytics...","EX1 - Significant* experience in the production, analysis and interpretation of complex data sets and statistics from various data sources.","Ottawa, ON",Department of Justice Canada,"$63,428 - $71,769 a year"
3242,Statistician / Statistical Coordinator / Policy Analyst,Stream 3: Policy Analyst (EC-04).Stream 3: Policy Analyst (EC-04) - Abilities.Stream 3: Policy Analyst (EC-04) - Essential Experience.,"Ottawa, ON",Public Services and Procurement Canada,"$66,651 - $83,261 a year"
3243,Privacy Analyst,"In particular, we are responsible for managing Shopify’s privacy and data protection program, building Shopify’s IP portfolio, and managing disputes, regulatory…","Ottawa, ON",Shopify,
3244,"Associate Clinical Data Analyst, Abbott Point of Care (Ottaw...",The Clinical Data Management Analyst is responsible for most aspects of data management activities in support of assigned clinical studies.,"Ottawa, ON",Abbott Laboratories,
3245,Physical Scientist / Physical science policy and planning an...,"Experience compiling, synthesizing and analyzing scientific data from various sources.Experience learning from external sources about improvements to data /…","Ottawa, ON",Natural Resources Canada,
3246,Data Analyst,"Projected to begin in early 2020, the Data Analyst will be responsible for:Map and specify the required transformations from the source data to the target data…","Ottawa, ON",Fujitsu,
3247,Business/ Data Analyst,"Produce creative and informative visualizations of customer data.To be successful in this role, you should be detailed-oriented and enjoy working with data.","Ottawa, ON",PEOPLEINSIGHT,
3248,Clinical Trials Data Analyst,We’re hiring Clinical Trials Data Anonymization Analysts to support an expanding line of business.Process clients’ clinical trials documents and data.,"Ottawa, ON",IQVIA,
3249,Analyst - Financial Management,"Experience in using Microsoft Power BI or other business intelligence or data analytics tools.Experience in using, modifying and manipulating data using…","Ottawa, ON",Statistics Canada,"$54,694 - $76,725 a year"
3250,Data Analyst,"Collaborate with VIA developers / data scientists to inform smarter ways to internally handle data, from data cleaning to predictive modeling.","Montréal, QC","Via Science, Inc.",
3251,Data Analyst,"Behaviour Interactive is seeking for a Data Analyst that will work closely with the game’s stakeholders to further understand, model, predict, segment and…","Montréal, QC",Behaviour Interactive,
3252,Senior Compensation Analyst,Are data driven and a master at crunching numbers to identify trends and make informed decisions.Dive into market data to ensure that our compensation planning…,"Montréal, QC",Shopify,
3253,"Junior Analyst, Consumer Insights",Analyzes data by proactively distilling data into insights.Comfortable tapping into third party syndicated data sets (direct experience with secondary data…,"Montréal, QC",Aldo Groupe,
3254,Data Analyst,"This is where you come in….What are we looking for?You take pride in your devoted work ethic.Proficiency in Elastic Stack (Kibana, logstash specifically).","Montréal, QC",Evercore,
3255,Data Analyst - HVAC,Planaxis is currently seeking for a Data Analyst - HVAC for a 12 months contracts (possible conversion to permanent position) downtown Montreal.,"Montréal, QC",Planaxis | Groupaxis,
3256,Junior Financial Analyst (Montreal Co-op),"Assist the Senior Financial Analyst with variance analysis and interpretations.Assist with compiling relevant tax schedules, including tax data for annual…","Montréal, QC",Baylis Medical,
3257,Data Loss Prevention Analyst 3138075,"Data Loss Prevention Analyst 3138075.The Firm's Insider Threat team is seeking a Data Loss Prevention (DLP) analyst.POSTING DATE: Aug 20, 2019.","Montréal, QC",Morgan Stanley,"$85,000 - $100,000 a year"
3258,Market Research Analyst,1-2 years of work experience in a related research analyst or trading role.We are currently hiring a Market Research Analyst to join our Market Intelligence…,"Montréal, QC",DRW Trading Group,
3259,Business Analyst II,"Experience with business analyst methodologies, mapping and documentation.Provide cost effective solutions that enhance business performance through process…","Montréal, QC",TELUS Communications,
3260,Data Analyst,"Collaborate with VIA developers / data scientists to inform smarter ways to internally handle data, from data cleaning to predictive modeling.","Montréal, QC","Via Science, Inc.",
3261,Data Analyst,"Behaviour Interactive is seeking for a Data Analyst that will work closely with the game’s stakeholders to further understand, model, predict, segment and…","Montréal, QC",Behaviour Interactive,
3262,Senior Compensation Analyst,Are data driven and a master at crunching numbers to identify trends and make informed decisions.Dive into market data to ensure that our compensation planning…,"Montréal, QC",Shopify,
3263,"Junior Analyst, Consumer Insights",Analyzes data by proactively distilling data into insights.Comfortable tapping into third party syndicated data sets (direct experience with secondary data…,"Montréal, QC",Aldo Groupe,
3264,Data Analyst,"This is where you come in….What are we looking for?You take pride in your devoted work ethic.Proficiency in Elastic Stack (Kibana, logstash specifically).","Montréal, QC",Evercore,
3265,Data Analyst - HVAC,Planaxis is currently seeking for a Data Analyst - HVAC for a 12 months contracts (possible conversion to permanent position) downtown Montreal.,"Montréal, QC",Planaxis | Groupaxis,
3266,Junior Financial Analyst (Montreal Co-op),"Assist the Senior Financial Analyst with variance analysis and interpretations.Assist with compiling relevant tax schedules, including tax data for annual…","Montréal, QC",Baylis Medical,
3267,Data Loss Prevention Analyst 3138075,"Data Loss Prevention Analyst 3138075.The Firm's Insider Threat team is seeking a Data Loss Prevention (DLP) analyst.POSTING DATE: Aug 20, 2019.","Montréal, QC",Morgan Stanley,"$85,000 - $100,000 a year"
3268,Market Research Analyst,1-2 years of work experience in a related research analyst or trading role.We are currently hiring a Market Research Analyst to join our Market Intelligence…,"Montréal, QC",DRW Trading Group,
3269,Business Analyst II,"Experience with business analyst methodologies, mapping and documentation.Provide cost effective solutions that enhance business performance through process…","Montréal, QC",TELUS Communications,
3270,Data Analyst,"Collaborate with VIA developers / data scientists to inform smarter ways to internally handle data, from data cleaning to predictive modeling.","Montréal, QC","Via Science, Inc.",
3271,Data Analyst,"Behaviour Interactive is seeking for a Data Analyst that will work closely with the game’s stakeholders to further understand, model, predict, segment and…","Montréal, QC",Behaviour Interactive,
3272,Senior Compensation Analyst,Are data driven and a master at crunching numbers to identify trends and make informed decisions.Dive into market data to ensure that our compensation planning…,"Montréal, QC",Shopify,
3273,"Junior Analyst, Consumer Insights",Analyzes data by proactively distilling data into insights.Comfortable tapping into third party syndicated data sets (direct experience with secondary data…,"Montréal, QC",Aldo Groupe,
3274,Data Analyst,"This is where you come in….What are we looking for?You take pride in your devoted work ethic.Proficiency in Elastic Stack (Kibana, logstash specifically).","Montréal, QC",Evercore,
3275,Data Analyst - HVAC,Planaxis is currently seeking for a Data Analyst - HVAC for a 12 months contracts (possible conversion to permanent position) downtown Montreal.,"Montréal, QC",Planaxis | Groupaxis,
3276,Junior Financial Analyst (Montreal Co-op),"Assist the Senior Financial Analyst with variance analysis and interpretations.Assist with compiling relevant tax schedules, including tax data for annual…","Montréal, QC",Baylis Medical,
3277,Data Loss Prevention Analyst 3138075,"Data Loss Prevention Analyst 3138075.The Firm's Insider Threat team is seeking a Data Loss Prevention (DLP) analyst.POSTING DATE: Aug 20, 2019.","Montréal, QC",Morgan Stanley,"$85,000 - $100,000 a year"
3278,Market Research Analyst,1-2 years of work experience in a related research analyst or trading role.We are currently hiring a Market Research Analyst to join our Market Intelligence…,"Montréal, QC",DRW Trading Group,
3279,Business Analyst II,"Experience with business analyst methodologies, mapping and documentation.Provide cost effective solutions that enhance business performance through process…","Montréal, QC",TELUS Communications,
3280,Data Analyst,"Collaborate with VIA developers / data scientists to inform smarter ways to internally handle data, from data cleaning to predictive modeling.","Montréal, QC","Via Science, Inc.",
3281,Data Analyst,"Behaviour Interactive is seeking for a Data Analyst that will work closely with the game’s stakeholders to further understand, model, predict, segment and…","Montréal, QC",Behaviour Interactive,
3282,Senior Compensation Analyst,Are data driven and a master at crunching numbers to identify trends and make informed decisions.Dive into market data to ensure that our compensation planning…,"Montréal, QC",Shopify,
3283,"Junior Analyst, Consumer Insights",Analyzes data by proactively distilling data into insights.Comfortable tapping into third party syndicated data sets (direct experience with secondary data…,"Montréal, QC",Aldo Groupe,
3284,Data Analyst,"This is where you come in….What are we looking for?You take pride in your devoted work ethic.Proficiency in Elastic Stack (Kibana, logstash specifically).","Montréal, QC",Evercore,
3285,Data Analyst - HVAC,Planaxis is currently seeking for a Data Analyst - HVAC for a 12 months contracts (possible conversion to permanent position) downtown Montreal.,"Montréal, QC",Planaxis | Groupaxis,
3286,Junior Financial Analyst (Montreal Co-op),"Assist the Senior Financial Analyst with variance analysis and interpretations.Assist with compiling relevant tax schedules, including tax data for annual…","Montréal, QC",Baylis Medical,
3287,Data Loss Prevention Analyst 3138075,"Data Loss Prevention Analyst 3138075.The Firm's Insider Threat team is seeking a Data Loss Prevention (DLP) analyst.POSTING DATE: Aug 20, 2019.","Montréal, QC",Morgan Stanley,"$85,000 - $100,000 a year"
3288,Market Research Analyst,1-2 years of work experience in a related research analyst or trading role.We are currently hiring a Market Research Analyst to join our Market Intelligence…,"Montréal, QC",DRW Trading Group,
3289,Business Analyst II,"Experience with business analyst methodologies, mapping and documentation.Provide cost effective solutions that enhance business performance through process…","Montréal, QC",TELUS Communications,
3290,Data Analyst,"Collaborate with VIA developers / data scientists to inform smarter ways to internally handle data, from data cleaning to predictive modeling.","Montréal, QC","Via Science, Inc.",
3291,Data Analyst,"Behaviour Interactive is seeking for a Data Analyst that will work closely with the game’s stakeholders to further understand, model, predict, segment and…","Montréal, QC",Behaviour Interactive,
3292,Senior Compensation Analyst,Are data driven and a master at crunching numbers to identify trends and make informed decisions.Dive into market data to ensure that our compensation planning…,"Montréal, QC",Shopify,
3293,"Junior Analyst, Consumer Insights",Analyzes data by proactively distilling data into insights.Comfortable tapping into third party syndicated data sets (direct experience with secondary data…,"Montréal, QC",Aldo Groupe,
3294,Data Analyst,"This is where you come in….What are we looking for?You take pride in your devoted work ethic.Proficiency in Elastic Stack (Kibana, logstash specifically).","Montréal, QC",Evercore,
3295,Data Analyst - HVAC,Planaxis is currently seeking for a Data Analyst - HVAC for a 12 months contracts (possible conversion to permanent position) downtown Montreal.,"Montréal, QC",Planaxis | Groupaxis,
3296,Junior Financial Analyst (Montreal Co-op),"Assist the Senior Financial Analyst with variance analysis and interpretations.Assist with compiling relevant tax schedules, including tax data for annual…","Montréal, QC",Baylis Medical,
3297,Data Loss Prevention Analyst 3138075,"Data Loss Prevention Analyst 3138075.The Firm's Insider Threat team is seeking a Data Loss Prevention (DLP) analyst.POSTING DATE: Aug 20, 2019.","Montréal, QC",Morgan Stanley,"$85,000 - $100,000 a year"
3298,Market Research Analyst,1-2 years of work experience in a related research analyst or trading role.We are currently hiring a Market Research Analyst to join our Market Intelligence…,"Montréal, QC",DRW Trading Group,
3299,Business Analyst II,"Experience with business analyst methodologies, mapping and documentation.Provide cost effective solutions that enhance business performance through process…","Montréal, QC",TELUS Communications,
3300,Data Analyst,"Collaborate with VIA developers / data scientists to inform smarter ways to internally handle data, from data cleaning to predictive modeling.","Montréal, QC","Via Science, Inc.",
3301,Data Analyst,"Behaviour Interactive is seeking for a Data Analyst that will work closely with the game’s stakeholders to further understand, model, predict, segment and…","Montréal, QC",Behaviour Interactive,
3302,Senior Compensation Analyst,Are data driven and a master at crunching numbers to identify trends and make informed decisions.Dive into market data to ensure that our compensation planning…,"Montréal, QC",Shopify,
3303,"Junior Analyst, Consumer Insights",Analyzes data by proactively distilling data into insights.Comfortable tapping into third party syndicated data sets (direct experience with secondary data…,"Montréal, QC",Aldo Groupe,
3304,Data Analyst,"This is where you come in….What are we looking for?You take pride in your devoted work ethic.Proficiency in Elastic Stack (Kibana, logstash specifically).","Montréal, QC",Evercore,
3305,Data Analyst - HVAC,Planaxis is currently seeking for a Data Analyst - HVAC for a 12 months contracts (possible conversion to permanent position) downtown Montreal.,"Montréal, QC",Planaxis | Groupaxis,
3306,Junior Financial Analyst (Montreal Co-op),"Assist the Senior Financial Analyst with variance analysis and interpretations.Assist with compiling relevant tax schedules, including tax data for annual…","Montréal, QC",Baylis Medical,
3307,Data Loss Prevention Analyst 3138075,"Data Loss Prevention Analyst 3138075.The Firm's Insider Threat team is seeking a Data Loss Prevention (DLP) analyst.POSTING DATE: Aug 20, 2019.","Montréal, QC",Morgan Stanley,"$85,000 - $100,000 a year"
3308,Market Research Analyst,1-2 years of work experience in a related research analyst or trading role.We are currently hiring a Market Research Analyst to join our Market Intelligence…,"Montréal, QC",DRW Trading Group,
3309,Business Analyst II,"Experience with business analyst methodologies, mapping and documentation.Provide cost effective solutions that enhance business performance through process…","Montréal, QC",TELUS Communications,
3310,Data Analyst,"Collaborate with VIA developers / data scientists to inform smarter ways to internally handle data, from data cleaning to predictive modeling.","Montréal, QC","Via Science, Inc.",
3311,Data Analyst,"Behaviour Interactive is seeking for a Data Analyst that will work closely with the game’s stakeholders to further understand, model, predict, segment and…","Montréal, QC",Behaviour Interactive,
3312,Senior Compensation Analyst,Are data driven and a master at crunching numbers to identify trends and make informed decisions.Dive into market data to ensure that our compensation planning…,"Montréal, QC",Shopify,
3313,"Junior Analyst, Consumer Insights",Analyzes data by proactively distilling data into insights.Comfortable tapping into third party syndicated data sets (direct experience with secondary data…,"Montréal, QC",Aldo Groupe,
3314,Data Analyst,"This is where you come in….What are we looking for?You take pride in your devoted work ethic.Proficiency in Elastic Stack (Kibana, logstash specifically).","Montréal, QC",Evercore,
3315,Data Analyst - HVAC,Planaxis is currently seeking for a Data Analyst - HVAC for a 12 months contracts (possible conversion to permanent position) downtown Montreal.,"Montréal, QC",Planaxis | Groupaxis,
3316,Junior Financial Analyst (Montreal Co-op),"Assist the Senior Financial Analyst with variance analysis and interpretations.Assist with compiling relevant tax schedules, including tax data for annual…","Montréal, QC",Baylis Medical,
3317,Data Loss Prevention Analyst 3138075,"Data Loss Prevention Analyst 3138075.The Firm's Insider Threat team is seeking a Data Loss Prevention (DLP) analyst.POSTING DATE: Aug 20, 2019.","Montréal, QC",Morgan Stanley,"$85,000 - $100,000 a year"
3318,Market Research Analyst,1-2 years of work experience in a related research analyst or trading role.We are currently hiring a Market Research Analyst to join our Market Intelligence…,"Montréal, QC",DRW Trading Group,
3319,Business Analyst II,"Experience with business analyst methodologies, mapping and documentation.Provide cost effective solutions that enhance business performance through process…","Montréal, QC",TELUS Communications,
3320,Data Analyst,"Collaborate with VIA developers / data scientists to inform smarter ways to internally handle data, from data cleaning to predictive modeling.","Montréal, QC","Via Science, Inc.",
3321,Data Analyst,"Behaviour Interactive is seeking for a Data Analyst that will work closely with the game’s stakeholders to further understand, model, predict, segment and…","Montréal, QC",Behaviour Interactive,
3322,Senior Compensation Analyst,Are data driven and a master at crunching numbers to identify trends and make informed decisions.Dive into market data to ensure that our compensation planning…,"Montréal, QC",Shopify,
3323,"Junior Analyst, Consumer Insights",Analyzes data by proactively distilling data into insights.Comfortable tapping into third party syndicated data sets (direct experience with secondary data…,"Montréal, QC",Aldo Groupe,
3324,Data Analyst,"This is where you come in….What are we looking for?You take pride in your devoted work ethic.Proficiency in Elastic Stack (Kibana, logstash specifically).","Montréal, QC",Evercore,
3325,Data Analyst - HVAC,Planaxis is currently seeking for a Data Analyst - HVAC for a 12 months contracts (possible conversion to permanent position) downtown Montreal.,"Montréal, QC",Planaxis | Groupaxis,
3326,Junior Financial Analyst (Montreal Co-op),"Assist the Senior Financial Analyst with variance analysis and interpretations.Assist with compiling relevant tax schedules, including tax data for annual…","Montréal, QC",Baylis Medical,
3327,Data Loss Prevention Analyst 3138075,"Data Loss Prevention Analyst 3138075.The Firm's Insider Threat team is seeking a Data Loss Prevention (DLP) analyst.POSTING DATE: Aug 20, 2019.","Montréal, QC",Morgan Stanley,"$85,000 - $100,000 a year"
3328,Market Research Analyst,1-2 years of work experience in a related research analyst or trading role.We are currently hiring a Market Research Analyst to join our Market Intelligence…,"Montréal, QC",DRW Trading Group,
3329,Business Analyst II,"Experience with business analyst methodologies, mapping and documentation.Provide cost effective solutions that enhance business performance through process…","Montréal, QC",TELUS Communications,
3330,Data Analyst,"Collaborate with VIA developers / data scientists to inform smarter ways to internally handle data, from data cleaning to predictive modeling.","Montréal, QC","Via Science, Inc.",
3331,Data Analyst,"Behaviour Interactive is seeking for a Data Analyst that will work closely with the game’s stakeholders to further understand, model, predict, segment and…","Montréal, QC",Behaviour Interactive,
3332,Senior Compensation Analyst,Are data driven and a master at crunching numbers to identify trends and make informed decisions.Dive into market data to ensure that our compensation planning…,"Montréal, QC",Shopify,
3333,"Junior Analyst, Consumer Insights",Analyzes data by proactively distilling data into insights.Comfortable tapping into third party syndicated data sets (direct experience with secondary data…,"Montréal, QC",Aldo Groupe,
3334,Data Analyst,"This is where you come in….What are we looking for?You take pride in your devoted work ethic.Proficiency in Elastic Stack (Kibana, logstash specifically).","Montréal, QC",Evercore,
3335,Data Analyst - HVAC,Planaxis is currently seeking for a Data Analyst - HVAC for a 12 months contracts (possible conversion to permanent position) downtown Montreal.,"Montréal, QC",Planaxis | Groupaxis,
3336,Junior Financial Analyst (Montreal Co-op),"Assist the Senior Financial Analyst with variance analysis and interpretations.Assist with compiling relevant tax schedules, including tax data for annual…","Montréal, QC",Baylis Medical,
3337,Data Loss Prevention Analyst 3138075,"Data Loss Prevention Analyst 3138075.The Firm's Insider Threat team is seeking a Data Loss Prevention (DLP) analyst.POSTING DATE: Aug 20, 2019.","Montréal, QC",Morgan Stanley,"$85,000 - $100,000 a year"
3338,Market Research Analyst,1-2 years of work experience in a related research analyst or trading role.We are currently hiring a Market Research Analyst to join our Market Intelligence…,"Montréal, QC",DRW Trading Group,
3339,Business Analyst II,"Experience with business analyst methodologies, mapping and documentation.Provide cost effective solutions that enhance business performance through process…","Montréal, QC",TELUS Communications,
3340,Data Analyst,"Collaborate with VIA developers / data scientists to inform smarter ways to internally handle data, from data cleaning to predictive modeling.","Montréal, QC","Via Science, Inc.",
3341,Data Analyst,"Behaviour Interactive is seeking for a Data Analyst that will work closely with the game’s stakeholders to further understand, model, predict, segment and…","Montréal, QC",Behaviour Interactive,
3342,Senior Compensation Analyst,Are data driven and a master at crunching numbers to identify trends and make informed decisions.Dive into market data to ensure that our compensation planning…,"Montréal, QC",Shopify,
